name,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Alberto,5,19,6,32.8,-77.1,tropical depression,-1,30,1008,0,0
Alberto,5,19,12,32.5,-77.3,tropical storm,0,40,1005,69.04679999999999,0
Alberto,5,19,18,32.3,-77.6,tropical storm,0,45,997,80.5546,0
Alberto,5,20,0,32.1,-78.1,tropical storm,0,50,995,80.5546,0
Alberto,5,20,6,31.9,-78.7,tropical storm,0,45,998,69.04679999999999,0
Alberto,5,20,12,31.5,-79.5,tropical storm,0,40,1000,69.04679999999999,0
Alberto,5,20,18,31.1,-79.9,tropical storm,0,40,1005,92.0624,0
Alberto,5,21,0,30.7,-80.1,tropical storm,0,35,1007,92.0624,0
Alberto,5,21,6,30.4,-79.8,tropical storm,0,35,1007,80.5546,0
Alberto,5,21,12,30.4,-79.1,tropical storm,0,35,1007,80.5546,0
Alberto,5,21,18,30.5,-78.3,tropical storm,0,35,1006,80.5546,0
Alberto,5,22,0,30.7,-77.1,tropical storm,0,35,1007,46.0312,0
Alberto,5,22,6,31.5,-76.1,tropical storm,0,35,1007,46.0312,0
Beryl,5,27,18,30.1,-79.8,tropical storm,0,55,997,207.14039999999997,0
Beryl,5,27,23,30.1,-80.5,tropical storm,0,60,992,207.14039999999997,0
Beryl,5,28,0,30.1,-80.7,tropical storm,0,60,993,207.14039999999997,0
Beryl,5,28,4,30.2,-81.4,tropical storm,0,55,994,207.14039999999997,0
Beryl,5,28,6,30.2,-81.7,tropical storm,0,50,996,138.09359999999998,0
Beryl,5,28,12,30.4,-82.5,tropical depression,-1,30,1000,0,0
Beryl,5,28,18,30.5,-83,tropical depression,-1,30,1003,0,0
Beryl,5,29,0,30.6,-83.2,tropical depression,-1,25,1005,0,0
Beryl,5,29,6,30.8,-83.4,tropical depression,-1,25,1005,0,0
Beryl,5,29,12,31.3,-83,tropical depression,-1,25,1006,0,0
Beryl,5,29,18,31.7,-82.7,tropical depression,-1,25,1006,0,0
Beryl,5,30,0,32,-81.8,tropical depression,-1,25,1004,0,0
Beryl,5,30,6,32.6,-80.6,tropical storm,0,35,1002,115.07799999999999,0
Beryl,5,30,12,33.7,-78.9,tropical storm,0,40,1000,115.07799999999999,0
Chris,6,19,12,39.4,-58.7,tropical storm,0,40,1003,115.07799999999999,0
Chris,6,19,18,39.5,-58,tropical storm,0,40,1003,115.07799999999999,0
Chris,6,20,0,38.9,-56.7,tropical storm,0,40,1003,126.58579999999999,0
Chris,6,20,6,38.3,-54.7,tropical storm,0,40,1002,126.58579999999999,0
Chris,6,20,12,38.1,-52.5,tropical storm,0,45,1001,138.09359999999998,0
Chris,6,20,18,38.2,-50.2,tropical storm,0,50,999,138.09359999999998,0
Chris,6,21,0,38.6,-47.5,tropical storm,0,60,991,138.09359999999998,0
Chris,6,21,6,39.5,-45.5,hurricane,1,70,982,138.09359999999998,28.769499999999997
Chris,6,21,12,40.5,-43.9,hurricane,1,75,974,149.60139999999998,34.523399999999995
Chris,6,21,18,41.9,-42.9,hurricane,1,70,975,149.60139999999998,28.769499999999997
Chris,6,22,0,43.3,-42.8,tropical storm,0,60,978,149.60139999999998,0
Chris,6,22,6,44.5,-43.9,tropical storm,0,50,982,149.60139999999998,0
Debby,6,23,12,25.5,-87.6,tropical storm,0,35,1002,172.617,0
Debby,6,23,18,26,-87.5,tropical storm,0,40,1001,172.617,0
Debby,6,24,0,26.5,-87.4,tropical storm,0,45,998,172.617,0
Debby,6,24,6,27,-87.2,tropical storm,0,50,995,264.6794,0
Debby,6,24,12,27.6,-86.8,tropical storm,0,55,994,322.2184,0
Debby,6,24,18,28,-86.3,tropical storm,0,55,992,333.72619999999995,0
Debby,6,25,0,28.3,-86,tropical storm,0,50,990,356.74179999999996,0
Debby,6,25,6,28.6,-85.8,tropical storm,0,45,993,356.74179999999996,0
Debby,6,25,12,28.8,-85.6,tropical storm,0,40,994,333.72619999999995,0
Debby,6,25,18,29,-85.3,tropical storm,0,40,992,356.74179999999996,0
Debby,6,26,0,29,-85,tropical storm,0,45,991,333.72619999999995,0
Debby,6,26,6,28.9,-84.7,tropical storm,0,40,991,310.7106,0
Debby,6,26,12,28.9,-84.3,tropical storm,0,40,992,264.6794,0
Debby,6,26,18,29.2,-83.7,tropical storm,0,35,995,207.14039999999997,0
Debby,6,26,21,29.3,-83.2,tropical storm,0,35,995,207.14039999999997,0
Debby,6,27,0,29.4,-82.7,tropical depression,-1,30,997,0,0
Debby,6,27,6,29.5,-81.5,tropical depression,-1,30,998,0,0
Debby,6,27,12,29.5,-80.3,tropical depression,-1,30,1001,0,0
Ernesto,8,1,12,11.6,-46.7,tropical depression,-1,30,1008,0,0
Ernesto,8,1,18,12,-48.2,tropical depression,-1,30,1008,0,0
Ernesto,8,2,0,12.4,-49.9,tropical depression,-1,30,1008,0,0
Ernesto,8,2,6,12.7,-51.7,tropical depression,-1,30,1008,0,0
Ernesto,8,2,12,13,-53.6,tropical storm,0,35,1007,103.57019999999999,0
Ernesto,8,2,18,13.2,-55.5,tropical storm,0,45,1006,103.57019999999999,0
Ernesto,8,3,0,13.4,-57.5,tropical storm,0,45,1005,138.09359999999998,0
Ernesto,8,3,6,13.6,-59.7,tropical storm,0,40,1005,161.1092,0
Ernesto,8,3,12,13.7,-61.6,tropical storm,0,40,1003,184.1248,0
Ernesto,8,3,18,13.8,-63.3,tropical storm,0,40,1003,184.1248,0
Ernesto,8,4,0,13.8,-64.8,tropical storm,0,40,1004,149.60139999999998,0
Ernesto,8,4,6,13.9,-66.4,tropical storm,0,45,1005,149.60139999999998,0
Ernesto,8,4,12,14.2,-67.9,tropical storm,0,45,1005,149.60139999999998,0
Ernesto,8,4,18,14.6,-69.5,tropical storm,0,45,1005,138.09359999999998,0
Ernesto,8,5,0,15,-71.5,tropical storm,0,45,1006,138.09359999999998,0
Ernesto,8,5,6,15,-73.8,tropical storm,0,45,1006,126.58579999999999,0
Ernesto,8,5,12,15,-76.1,tropical storm,0,45,1006,126.58579999999999,0
Ernesto,8,5,18,15.1,-77.8,tropical storm,0,45,1005,126.58579999999999,0
Ernesto,8,6,0,15.2,-78.9,tropical storm,0,45,1003,126.58579999999999,0
Ernesto,8,6,6,15.4,-79.6,tropical storm,0,50,998,126.58579999999999,0
Ernesto,8,6,12,15.7,-80.2,tropical storm,0,55,996,126.58579999999999,0
Ernesto,8,6,18,16.2,-81.2,tropical storm,0,55,995,126.58579999999999,0
Ernesto,8,7,0,16.7,-82.2,tropical storm,0,55,994,126.58579999999999,0
Ernesto,8,7,6,17.3,-83.3,tropical storm,0,55,993,161.1092,0
Ernesto,8,7,12,17.8,-84.4,hurricane,1,65,988,184.1248,23.0156
Ernesto,8,7,18,18.4,-85.7,hurricane,1,75,983,218.64819999999997,34.523399999999995
Ernesto,8,8,0,18.7,-87.1,hurricane,1,80,979,241.66379999999998,34.523399999999995
Ernesto,8,8,1,18.7,-87.2,hurricane,1,80,977,241.66379999999998,34.523399999999995
Ernesto,8,8,3,18.8,-87.7,hurricane,2,85,973,241.66379999999998,34.523399999999995
Ernesto,8,8,6,18.8,-88.3,hurricane,1,80,973,241.66379999999998,34.523399999999995
Ernesto,8,8,12,18.8,-89.6,tropical storm,0,60,983,241.66379999999998,0
Ernesto,8,8,18,18.8,-90.8,tropical storm,0,50,993,195.6326,0
Ernesto,8,9,0,18.8,-91.7,tropical storm,0,55,993,195.6326,0
Ernesto,8,9,6,18.7,-92.8,tropical storm,0,60,992,195.6326,0
Ernesto,8,9,12,18.4,-93.8,tropical storm,0,55,989,172.617,0
Ernesto,8,9,16,18.3,-94.6,tropical storm,0,55,989,172.617,0
Ernesto,8,9,18,18.2,-94.9,tropical storm,0,50,993,138.09359999999998,0
Ernesto,8,10,0,18,-96,tropical storm,0,40,997,115.07799999999999,0
Ernesto,8,10,6,17.9,-97.2,tropical depression,-1,30,1002,0,0
Gordon,8,15,12,27.6,-54.6,tropical depression,-1,30,1013,0,0
Gordon,8,15,18,29.1,-55.1,tropical depression,-1,30,1012,0,0
Gordon,8,16,0,30.5,-55.4,tropical storm,0,35,1010,23.0156,0
Gordon,8,16,6,31.7,-55.2,tropical storm,0,40,1009,34.523399999999995,0
Gordon,8,16,12,32.9,-54.4,tropical storm,0,45,1006,69.04679999999999,0
Gordon,8,16,18,33.9,-53,tropical storm,0,55,998,80.5546,0
Gordon,8,17,0,34.3,-51.1,tropical storm,0,60,995,80.5546,0
Gordon,8,17,6,34.6,-49.1,tropical storm,0,55,998,103.57019999999999,0
Gordon,8,17,12,34.4,-47,tropical storm,0,55,997,149.60139999999998,0
Gordon,8,17,18,34.3,-45,tropical storm,0,55,993,184.1248,0
Gordon,8,18,0,34.2,-43.1,tropical storm,0,60,990,195.6326,0
Gordon,8,18,6,34,-41.5,hurricane,1,65,987,218.64819999999997,23.0156
Gordon,8,18,12,34,-39.6,hurricane,1,75,979,218.64819999999997,34.523399999999995
Gordon,8,18,18,34,-37.5,hurricane,2,90,969,218.64819999999997,57.538999999999994
Gordon,8,19,0,34.3,-35,hurricane,2,95,965,218.64819999999997,57.538999999999994
Gordon,8,19,6,34.7,-32.6,hurricane,2,90,969,218.64819999999997,57.538999999999994
Gordon,8,19,12,35.2,-30.6,hurricane,2,90,969,218.64819999999997,57.538999999999994
Gordon,8,19,18,35.7,-28.5,hurricane,1,80,977,218.64819999999997,57.538999999999994
Gordon,8,20,0,36.4,-26.6,hurricane,1,70,981,195.6326,57.538999999999994
Gordon,8,20,5,37,-25.1,hurricane,1,65,984,195.6326,57.538999999999994
Gordon,8,20,6,37.1,-25,hurricane,1,65,984,195.6326,57.538999999999994
Gordon,8,20,12,37.9,-23.2,tropical storm,0,60,990,184.1248,0
Isaac,8,21,6,14.9,-50.1,tropical depression,-1,30,1007,0,0
Isaac,8,21,12,15,-51.6,tropical depression,-1,30,1006,0,0
Isaac,8,21,18,15.2,-53.1,tropical storm,0,35,1005,46.0312,0
Isaac,8,22,0,15.4,-54.8,tropical storm,0,40,1004,46.0312,0
Isaac,8,22,6,15.7,-56.6,tropical storm,0,45,1003,57.538999999999994,0
Isaac,8,22,12,15.9,-58.6,tropical storm,0,45,1004,103.57019999999999,0
Isaac,8,22,18,16.1,-60.4,tropical storm,0,45,1004,172.617,0
Isaac,8,23,0,15.7,-62,tropical storm,0,45,1004,230.15599999999998,0
Isaac,8,23,6,15,-63.4,tropical storm,0,45,1004,207.14039999999997,0
Isaac,8,23,12,15.1,-65,tropical storm,0,45,1003,184.1248,0
Isaac,8,23,18,15.6,-66.4,tropical storm,0,45,1003,184.1248,0
Isaac,8,24,0,15.7,-67.8,tropical storm,0,45,1002,207.14039999999997,0
Isaac,8,24,6,15.4,-69.1,tropical storm,0,45,998,253.17159999999998,0
Isaac,8,24,12,15.7,-70.4,tropical storm,0,50,995,299.20279999999997,0
Isaac,8,24,18,16.6,-71.2,tropical storm,0,55,993,345.234,0
Isaac,8,25,0,17.3,-71.8,tropical storm,0,55,992,402.77299999999997,0
Isaac,8,25,6,18.3,-72.7,tropical storm,0,55,991,333.72619999999995,0
Isaac,8,25,12,19.6,-73.9,tropical storm,0,50,997,299.20279999999997,0
Isaac,8,25,15,20.1,-74.5,tropical storm,0,50,997,299.20279999999997,0
Isaac,8,25,18,20.8,-75.2,tropical storm,0,50,997,310.7106,0
Isaac,8,26,0,21.8,-76.7,tropical storm,0,50,997,356.74179999999996,0
Isaac,8,26,6,22.7,-78.3,tropical storm,0,55,995,310.7106,0
Isaac,8,26,12,23.4,-80,tropical storm,0,55,995,310.7106,0
Isaac,8,26,18,23.7,-81.4,tropical storm,0,50,992,310.7106,0
Isaac,8,27,0,24.2,-82.6,tropical storm,0,50,990,345.234,0
Isaac,8,27,6,25,-83.6,tropical storm,0,50,989,379.75739999999996,0
Isaac,8,27,12,25.7,-84.7,tropical storm,0,55,987,379.75739999999996,0
Isaac,8,27,18,26.3,-85.7,tropical storm,0,60,982,379.75739999999996,0
Isaac,8,28,0,26.8,-86.7,tropical storm,0,60,979,379.75739999999996,0
Isaac,8,28,6,27.4,-87.6,tropical storm,0,60,978,368.2496,0
Isaac,8,28,12,28,-88.3,hurricane,1,65,975,356.74179999999996,69.04679999999999
Isaac,8,28,18,28.6,-88.8,hurricane,1,70,972,368.2496,69.04679999999999
Isaac,8,29,0,28.9,-89.4,hurricane,1,70,967,379.75739999999996,69.04679999999999
Isaac,8,29,3,29,-89.7,hurricane,1,70,965,379.75739999999996,69.04679999999999
