name,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Allison,6,5,12,27.5,-95,tropical storm,0,40,1007,NA,NA
Allison,6,5,18,28.5,-95.3,tropical storm,0,50,1002,NA,NA
Allison,6,5,21,28.9,-95.3,tropical storm,0,45,1003,NA,NA
Allison,6,6,0,29.3,-95.3,tropical storm,0,45,1003,NA,NA
Allison,6,6,6,30.1,-95.2,tropical depression,-1,30,1006,NA,NA
Allison,6,6,12,31,-95.2,tropical depression,-1,20,1005,NA,NA
Allison,6,6,18,31.5,-95,tropical depression,-1,20,1005,NA,NA
Allison,6,7,0,31.6,-95,tropical depression,-1,20,1005,NA,NA
Allison,6,7,6,31.8,-94.9,tropical depression,-1,20,1006,NA,NA
Allison,6,7,12,31.4,-94.9,tropical depression,-1,20,1006,NA,NA
Allison,6,7,18,31.1,-95,tropical depression,-1,15,1007,NA,NA
Allison,6,8,0,30.9,-95.6,tropical depression,-1,15,1002,NA,NA
Allison,6,8,6,30.7,-96.1,tropical depression,-1,20,1004,NA,NA
Allison,6,8,12,30.4,-96.2,tropical depression,-1,20,1007,NA,NA
Allison,6,8,18,30.2,-96.1,tropical depression,-1,20,1007,NA,NA
Allison,6,9,0,29.9,-95.9,tropical depression,-1,20,1007,NA,NA
Allison,6,9,6,29.6,-95.8,tropical depression,-1,20,1007,NA,NA
Allison,6,9,12,29.3,-95.8,tropical depression,-1,20,1007,NA,NA
Allison,6,9,18,28.9,-95.6,tropical depression,-1,20,1008,NA,NA
AL022001,7,11,18,10.9,-42.1,tropical depression,-1,25,1011,NA,NA
AL022001,7,12,0,11.4,-43.8,tropical depression,-1,25,1010,NA,NA
AL022001,7,12,6,11.8,-45.3,tropical depression,-1,25,1011,NA,NA
AL022001,7,12,12,12.5,-46.9,tropical depression,-1,25,1011,NA,NA
AL022001,7,12,18,13.1,-48.5,tropical depression,-1,25,1012,NA,NA
Barry,8,2,12,25.7,-84.8,tropical depression,-1,30,1011,NA,NA
Barry,8,2,18,26.2,-84.9,tropical storm,0,45,1010,NA,NA
Barry,8,3,0,26.4,-85.6,tropical storm,0,40,1007,NA,NA
Barry,8,3,6,26.6,-86.3,tropical storm,0,35,1008,NA,NA
Barry,8,3,12,26.9,-87,tropical storm,0,35,1007,NA,NA
Barry,8,3,18,26.8,-87.2,tropical storm,0,35,1007,NA,NA
Barry,8,4,0,26.7,-87.5,tropical depression,-1,30,1005,NA,NA
Barry,8,4,6,26.6,-87.8,tropical depression,-1,30,1005,NA,NA
Barry,8,4,12,26.9,-87.7,tropical depression,-1,30,1006,NA,NA
Barry,8,4,18,27.1,-87.5,tropical storm,0,35,1005,NA,NA
Barry,8,5,0,27.3,-87.3,tropical storm,0,35,1003,NA,NA
Barry,8,5,6,27.5,-86.7,tropical storm,0,40,1004,NA,NA
Barry,8,5,12,28.1,-86.4,tropical storm,0,50,990,NA,NA
Barry,8,5,18,28.6,-86.4,tropical storm,0,60,991,NA,NA
Barry,8,6,0,29.5,-86.3,tropical storm,0,60,992,NA,NA
Barry,8,6,5,30.4,-86.3,tropical storm,0,60,990,NA,NA
Barry,8,6,6,30.6,-86.4,tropical storm,0,60,991,NA,NA
Barry,8,6,12,31.8,-86.9,tropical depression,-1,25,1007,NA,NA
Barry,8,6,18,32.7,-87.7,tropical depression,-1,20,1009,NA,NA
Barry,8,7,0,33.3,-88.5,tropical depression,-1,15,1012,NA,NA
Chantal,8,14,18,12.8,-37,tropical depression,-1,25,1010,NA,NA
Chantal,8,15,0,12.9,-39.3,tropical depression,-1,25,1010,NA,NA
Chantal,8,15,6,12.6,-41.6,tropical depression,-1,25,1010,NA,NA
Chantal,8,15,12,12.3,-43.9,tropical depression,-1,30,1010,NA,NA
Chantal,8,15,18,12.3,-46.3,tropical depression,-1,30,1010,NA,NA
Chantal,8,16,0,12.4,-48.8,tropical depression,-1,30,1010,NA,NA
Chantal,8,16,6,12.4,-51.3,tropical depression,-1,30,1011,NA,NA
Chantal,8,17,12,13.7,-64.6,tropical storm,0,35,1010,NA,NA
Chantal,8,17,18,14.2,-66.4,tropical storm,0,35,1006,NA,NA
Chantal,8,18,0,14.4,-68.2,tropical storm,0,45,1004,NA,NA
Chantal,8,18,6,14.6,-70.4,tropical storm,0,55,1003,NA,NA
Chantal,8,18,12,14.8,-72.9,tropical storm,0,50,1006,NA,NA
Chantal,8,18,18,15.3,-75.2,tropical storm,0,50,1003,NA,NA
Chantal,8,19,0,15.3,-77.2,tropical storm,0,55,1002,NA,NA
Chantal,8,19,6,15.4,-78.4,tropical storm,0,60,997,NA,NA
Chantal,8,19,12,15.7,-79.6,tropical storm,0,60,1004,NA,NA
Chantal,8,19,18,16.2,-81.1,tropical storm,0,55,1005,NA,NA
Chantal,8,20,0,16.7,-82.6,tropical storm,0,50,1007,NA,NA
Chantal,8,20,6,17.1,-84.1,tropical storm,0,50,1008,NA,NA
Chantal,8,20,12,17.5,-85.6,tropical storm,0,50,1007,NA,NA
Chantal,8,20,18,17.9,-86.7,tropical storm,0,55,1006,NA,NA
Chantal,8,21,0,18.1,-87.7,tropical storm,0,60,1000,NA,NA
Chantal,8,21,2,18.1,-87.8,tropical storm,0,60,999,NA,NA
Chantal,8,21,6,18.2,-88.1,tropical storm,0,55,1000,NA,NA
Chantal,8,21,12,18.4,-88.7,tropical storm,0,45,1002,NA,NA
Chantal,8,21,18,18.6,-89.5,tropical storm,0,35,1006,NA,NA
Chantal,8,22,0,18.7,-90.3,tropical depression,-1,25,1007,NA,NA
Chantal,8,22,6,18.4,-91.2,tropical depression,-1,25,1008,NA,NA
Chantal,8,22,12,17.9,-92.2,tropical depression,-1,25,1009,NA,NA
Dean,8,22,12,17.9,-64.3,tropical storm,0,45,1010,NA,NA
Dean,8,22,18,19.1,-65.9,tropical storm,0,50,1009,NA,NA
Dean,8,23,0,19.8,-67.4,tropical storm,0,50,1010,NA,NA
Dean,8,23,6,20.7,-68.9,tropical storm,0,50,1010,NA,NA
Dean,8,23,12,21.6,-69.8,tropical depression,-1,30,1012,NA,NA
Dean,8,26,18,35.5,-65,tropical depression,-1,30,1004,NA,NA
Dean,8,27,0,36.3,-63.3,tropical storm,0,40,1001,NA,NA
Dean,8,27,6,37.7,-62,tropical storm,0,50,1000,NA,NA
Dean,8,27,12,38.9,-60.7,tropical storm,0,55,996,NA,NA
Dean,8,27,18,40.6,-59.4,tropical storm,0,60,994,NA,NA
Dean,8,28,0,42.1,-57.5,tropical storm,0,60,995,NA,NA
Dean,8,28,6,43.5,-56,tropical storm,0,55,996,NA,NA
Dean,8,28,12,44,-53.4,tropical storm,0,50,997,NA,NA
Erin,9,1,18,12.5,-34.3,tropical depression,-1,30,1006,NA,NA
Erin,9,2,0,12.9,-35.9,tropical depression,-1,30,1005,NA,NA
Erin,9,2,6,13.2,-37.5,tropical storm,0,40,1002,NA,NA
Erin,9,2,12,13.5,-39,tropical storm,0,45,1003,NA,NA
Erin,9,2,18,14.1,-40.6,tropical storm,0,45,1003,NA,NA
Erin,9,3,0,14.7,-42.2,tropical storm,0,45,1003,NA,NA
Erin,9,3,6,15.3,-43.7,tropical storm,0,50,1003,NA,NA
Erin,9,3,12,15.9,-45.3,tropical storm,0,50,1003,NA,NA
Erin,9,3,18,16.3,-47.1,tropical storm,0,40,1002,NA,NA
Erin,9,4,0,16.7,-48.7,tropical storm,0,40,1002,NA,NA
Erin,9,4,6,17,-50.3,tropical storm,0,45,1000,NA,NA
Erin,9,4,12,17,-52,tropical storm,0,45,1000,NA,NA
Erin,9,4,18,17.2,-53.4,tropical storm,0,45,1000,NA,NA
Erin,9,5,0,17.4,-54.8,tropical storm,0,45,1000,NA,NA
Erin,9,5,6,17.8,-55.9,tropical storm,0,45,1000,NA,NA
Erin,9,5,12,18.1,-57,tropical storm,0,35,1013,NA,NA
Erin,9,6,18,23.2,-58.4,tropical depression,-1,25,1013,NA,NA
Erin,9,7,0,23.9,-58.1,tropical depression,-1,25,1012,NA,NA
Erin,9,7,6,24.4,-57.6,tropical depression,-1,30,1008,NA,NA
Erin,9,7,12,24.9,-57.8,tropical depression,-1,30,1008,NA,NA
Erin,9,7,18,25.3,-58,tropical storm,0,35,1005,NA,NA
Erin,9,8,0,26,-58.3,tropical storm,0,35,1004,NA,NA
Erin,9,8,6,26.5,-58.8,tropical storm,0,40,999,NA,NA
Erin,9,8,12,27.2,-59.2,tropical storm,0,45,999,NA,NA
Erin,9,8,18,28.4,-59.8,tropical storm,0,60,994,NA,NA
Erin,9,9,0,29.7,-60.4,hurricane,1,75,987,NA,NA
Erin,9,9,6,30.6,-61.3,hurricane,2,90,982,NA,NA
Erin,9,9,12,31.5,-62.2,hurricane,2,95,979,NA,NA
