name,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Ana,6,19,12,10,-45,tropical depression,-1,25,1011,NA,NA
Ana,6,19,18,10.2,-46,tropical depression,-1,25,1011,NA,NA
Ana,6,20,0,10.5,-47,tropical depression,-1,25,1010,NA,NA
Ana,6,20,6,10.9,-48.1,tropical depression,-1,25,1010,NA,NA
Ana,6,20,12,11.3,-49.2,tropical depression,-1,25,1010,NA,NA
Ana,6,20,18,11.8,-50.2,tropical depression,-1,25,1009,NA,NA
Ana,6,21,0,12.3,-51.1,tropical depression,-1,30,1009,NA,NA
Ana,6,21,6,12.9,-51.9,tropical depression,-1,30,1008,NA,NA
Ana,6,21,12,13.5,-52.7,tropical depression,-1,30,1008,NA,NA
Ana,6,21,18,13.9,-53.5,tropical depression,-1,30,1007,NA,NA
Ana,6,22,0,14.2,-54.7,tropical storm,0,35,1007,NA,NA
Ana,6,22,6,14.2,-55.8,tropical storm,0,40,1005,NA,NA
Ana,6,22,12,14.2,-56.9,tropical storm,0,50,1006,NA,NA
Ana,6,22,18,14.1,-58.3,tropical storm,0,40,1008,NA,NA
Ana,6,23,0,14.1,-59.8,tropical storm,0,35,1010,NA,NA
Ana,6,23,6,14,-61.3,tropical depression,-1,30,1012,NA,NA
Ana,6,23,12,14,-62.8,tropical depression,-1,25,1012,NA,NA
Ana,6,23,18,14,-64.5,tropical depression,-1,25,1012,NA,NA
Ana,6,24,0,14,-66.2,tropical depression,-1,25,1012,NA,NA
Bob,7,9,12,22,-96,tropical depression,-1,20,1012,NA,NA
Bob,7,9,18,22.5,-95.3,tropical depression,-1,25,1010,NA,NA
Bob,7,10,0,23,-94.6,tropical depression,-1,30,1007,NA,NA
Bob,7,10,6,23.5,-93.8,tropical storm,0,35,1004,NA,NA
Bob,7,10,12,24,-93,tropical storm,0,50,998,NA,NA
Bob,7,10,18,25,-92.3,tropical storm,0,55,996,NA,NA
Bob,7,11,0,26.2,-91.6,hurricane,1,65,988,NA,NA
Bob,7,11,6,27.8,-91.1,hurricane,1,65,991,NA,NA
Bob,7,11,12,29.1,-90.6,hurricane,1,65,986,NA,NA
Bob,7,11,18,31,-90.2,tropical storm,0,40,992,NA,NA
Bob,7,12,0,32.5,-89.9,tropical depression,-1,30,998,NA,NA
