name,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Barry,6,1,12,22.3,-85.8,tropical depression,-1,30,1004,0,0
Barry,6,1,18,23.6,-85.7,tropical storm,0,40,1000,126.58579999999999,0
Barry,6,2,0,24.3,-85.2,tropical storm,0,50,997,126.58579999999999,0
Barry,6,2,6,25.1,-84.6,tropical storm,0,45,998,138.09359999999998,0
Barry,6,2,12,27,-83.2,tropical storm,0,40,1000,138.09359999999998,0
Barry,6,2,14,27.5,-82.7,tropical depression,-1,30,1000,0,0
Barry,6,2,18,29.7,-82.1,tropical depression,-1,30,1001,0,0
Chantal,7,31,0,35.5,-66.5,tropical depression,-1,30,1007,0,0
Chantal,7,31,6,37.1,-65.5,tropical storm,0,35,1004,69.04679999999999,0
Chantal,7,31,12,39.1,-64.2,tropical storm,0,45,999,276.18719999999996,0
Chantal,7,31,18,40.7,-62.3,tropical storm,0,45,999,304.95669999999996,0
Chantal,8,1,0,42.5,-60,tropical storm,0,45,994,270.4333,0
Dean,8,13,6,12.2,-28.9,tropical depression,-1,30,1006,0,0
Dean,8,13,12,12.1,-30.7,tropical depression,-1,30,1005,0,0
Dean,8,13,18,12,-32.4,tropical depression,-1,30,1005,0,0
Dean,8,14,0,11.9,-34.5,tropical depression,-1,30,1005,0,0
Dean,8,14,6,11.8,-36.5,tropical depression,-1,30,1005,0,0
Dean,8,14,12,11.8,-38.3,tropical storm,0,35,1004,34.523399999999995,0
Dean,8,14,18,11.8,-40.1,tropical storm,0,40,1002,86.3085,0
Dean,8,15,0,11.9,-41.7,tropical storm,0,50,997,103.57019999999999,0
Dean,8,15,6,12,-43.4,tropical storm,0,50,997,103.57019999999999,0
Dean,8,15,12,12.3,-45.1,tropical storm,0,50,997,103.57019999999999,0
Dean,8,15,18,12.8,-47,tropical storm,0,55,994,103.57019999999999,0
Dean,8,16,0,13,-49.2,tropical storm,0,60,991,103.57019999999999,0
Dean,8,16,6,13.2,-51.3,hurricane,1,70,984,120.83189999999999,23.0156
Dean,8,16,12,13.5,-53.3,hurricane,1,80,972,172.617,34.523399999999995
Dean,8,16,18,13.8,-55.5,hurricane,1,80,972,224.4021,46.0312
Dean,8,17,0,14,-57.7,hurricane,1,80,976,224.4021,46.0312
Dean,8,17,6,14.2,-59.8,hurricane,1,80,975,241.66379999999998,46.0312
Dean,8,17,12,14.4,-61.7,hurricane,2,90,967,299.20279999999997,46.0312
Dean,8,17,18,14.8,-63.5,hurricane,3,110,961,322.2184,51.78509999999999
Dean,8,18,0,14.9,-65.1,hurricane,4,125,944,345.234,92.0624
Dean,8,18,6,15,-66.6,hurricane,5,145,929,345.234,92.0624
Dean,8,18,12,15.4,-68,hurricane,5,145,923,345.234,97.8163
Dean,8,18,18,15.9,-69.5,hurricane,4,130,930,345.234,103.57019999999999
Dean,8,19,0,16.1,-71,hurricane,4,120,920,322.2184,103.57019999999999
Dean,8,19,6,16.4,-72.6,hurricane,4,120,921,322.2184,103.57019999999999
Dean,8,19,12,16.8,-74.3,hurricane,4,125,923,345.234,103.57019999999999
Dean,8,19,18,17.1,-76,hurricane,4,125,930,310.7106,115.07799999999999
Dean,8,20,0,17.5,-77.8,hurricane,4,125,926,310.7106,115.07799999999999
Dean,8,20,6,17.6,-79.8,hurricane,4,130,926,310.7106,103.57019999999999
Dean,8,20,12,17.8,-81.5,hurricane,4,130,926,310.7106,103.57019999999999
Dean,8,20,18,18,-83.3,hurricane,4,135,924,310.7106,103.57019999999999
Dean,8,21,0,18.2,-85.1,hurricane,5,145,914,316.4645,103.57019999999999
Dean,8,21,6,18.6,-86.9,hurricane,5,150,907,350.98789999999997,103.57019999999999
Dean,8,21,8,18.7,-87.7,hurricane,5,150,905,NA,NA
Dean,8,21,12,18.9,-88.7,hurricane,3,110,935,345.234,80.5546
Dean,8,21,18,19.2,-90.5,hurricane,1,75,960,276.18719999999996,69.04679999999999
Dean,8,22,0,19.7,-92.2,hurricane,1,65,979,287.695,69.04679999999999
Dean,8,22,6,20.1,-94,hurricane,1,70,979,316.4645,69.04679999999999
Dean,8,22,12,20.5,-95.5,hurricane,1,80,976,333.72619999999995,69.04679999999999
Dean,8,22,16,20.5,-97,hurricane,2,85,974,NA,NA
Dean,8,22,18,20.5,-97.3,hurricane,1,75,974,333.72619999999995,34.523399999999995
Dean,8,23,0,20.5,-99,tropical depression,-1,30,998,0,0
Erin,8,15,0,23.7,-90.7,tropical depression,-1,25,1006,0,0
Erin,8,15,6,24.5,-91.8,tropical depression,-1,25,1006,0,0
Erin,8,15,12,25.2,-92.9,tropical depression,-1,30,1005,0,0
Erin,8,15,18,25.8,-94,tropical storm,0,35,1004,69.04679999999999,0
Erin,8,16,0,26.3,-95.2,tropical storm,0,35,1003,86.3085,0
Erin,8,16,6,27.2,-96.2,tropical storm,0,35,1005,86.3085,0
Erin,8,16,10,28,-96.9,tropical depression,-1,30,1006,0,0
Erin,8,16,12,28.1,-97.1,tropical depression,-1,30,1006,0,0
Erin,8,16,18,28.8,-97.8,tropical depression,-1,25,1006,0,0
Erin,8,17,0,29.4,-98.6,tropical depression,-1,25,1006,0,0
Erin,8,17,6,30,-99.5,tropical depression,-1,25,1007,0,0
Felix,8,31,12,11.5,-56.6,tropical depression,-1,25,1009,0,0
Felix,8,31,18,11.5,-58,tropical depression,-1,30,1008,0,0
Felix,9,1,0,12.1,-59.4,tropical storm,0,35,1007,17.261699999999998,0
Felix,9,1,6,12.1,-61.1,tropical storm,0,40,1005,34.523399999999995,0
Felix,9,1,8,12.1,-61.7,tropical storm,0,45,1001,NA,NA
Felix,9,1,12,12.2,-62.8,tropical storm,0,50,1001,80.5546,0
Felix,9,1,18,12.4,-64.5,tropical storm,0,60,999,161.1092,0
Felix,9,2,0,12.6,-66.1,hurricane,1,65,992,161.1092,17.261699999999998
Felix,9,2,6,12.7,-67.8,hurricane,2,85,985,189.87869999999998,28.769499999999997
Felix,9,2,12,13,-69.4,hurricane,2,90,980,189.87869999999998,40.2773
Felix,9,2,18,13.4,-71.1,hurricane,4,115,962,201.38649999999998,51.78509999999999
Felix,9,3,0,13.8,-73,hurricane,5,150,935,201.38649999999998,51.78509999999999
Felix,9,3,6,14,-75,hurricane,5,150,930,184.1248,46.0312
Felix,9,3,7,14,-75.3,hurricane,5,150,929,NA,NA
Felix,9,3,12,14.2,-76.9,hurricane,5,140,937,161.1092,46.0312
Felix,9,3,18,14.3,-78.7,hurricane,4,115,951,161.1092,46.0312
Felix,9,4,0,14.4,-80.4,hurricane,4,115,950,155.3553,57.538999999999994
Felix,9,4,6,14.3,-81.9,hurricane,4,135,939,172.617,69.04679999999999
Felix,9,4,12,14.3,-83.2,hurricane,5,140,934,184.1248,69.04679999999999
Felix,9,4,18,14.3,-84.4,hurricane,2,85,962,132.3397,46.0312
Felix,9,5,0,14.6,-85.4,tropical storm,0,50,982,74.80069999999999,0
Felix,9,5,6,15,-86.4,tropical depression,-1,25,1004,0,0
Gabrielle,9,8,18,31.8,-74.6,tropical storm,0,35,1009,103.57019999999999,0
Gabrielle,9,9,0,32.6,-75.4,tropical storm,0,40,1007,109.32409999999999,0
Gabrielle,9,9,6,33.5,-76,tropical storm,0,45,1004,80.5546,0
Gabrielle,9,9,12,34.3,-76.4,tropical storm,0,50,1004,80.5546,0
Gabrielle,9,9,15,34.8,-76.4,tropical storm,0,50,1005,NA,NA
Gabrielle,9,9,18,35.2,-76.3,tropical storm,0,45,1006,97.8163,0
Gabrielle,9,10,0,36,-75.8,tropical storm,0,40,1007,120.83189999999999,0
Gabrielle,9,10,6,36.7,-75,tropical depression,-1,30,1008,0,0
Gabrielle,9,10,12,37.1,-73.8,tropical depression,-1,30,1009,0,0
Gabrielle,9,10,18,37.5,-72,tropical depression,-1,30,1010,0,0
Gabrielle,9,11,0,37.9,-70,tropical depression,-1,30,1010,0,0
Gabrielle,9,11,6,38.4,-68,tropical depression,-1,30,1010,0,0
Ingrid,9,12,6,13,-43.6,tropical depression,-1,25,1009,0,0
Ingrid,9,12,12,13,-44.3,tropical depression,-1,30,1008,0,0
Ingrid,9,12,18,13.1,-45.1,tropical depression,-1,30,1007,0,0
Ingrid,9,13,0,13.4,-45.9,tropical depression,-1,30,1006,0,0
Ingrid,9,13,6,13.7,-46.7,tropical storm,0,35,1005,51.78509999999999,0
Ingrid,9,13,12,14.1,-47.5,tropical storm,0,35,1005,51.78509999999999,0
Ingrid,9,13,18,14.4,-48.1,tropical storm,0,35,1004,51.78509999999999,0
Ingrid,9,14,0,14.7,-48.6,tropical storm,0,35,1002,103.57019999999999,0
Ingrid,9,14,6,15,-49.3,tropical storm,0,35,1003,103.57019999999999,0
Ingrid,9,14,12,15.3,-49.9,tropical storm,0,40,1004,103.57019999999999,0
Ingrid,9,14,18,15.6,-50.5,tropical storm,0,40,1004,103.57019999999999,0
Ingrid,9,15,0,15.9,-51.2,tropical storm,0,35,1005,92.0624,0
Ingrid,9,15,6,16.2,-52.2,tropical storm,0,35,1005,92.0624,0
Ingrid,9,15,12,16.3,-53.3,tropical storm,0,35,1005,40.2773,0
Ingrid,9,15,18,16.5,-54.4,tropical depression,-1,30,1006,0,0
Ingrid,9,16,0,16.7,-55.4,tropical depression,-1,30,1006,0,0
Ingrid,9,16,6,16.9,-56.3,tropical depression,-1,30,1006,0,0
Ingrid,9,16,12,17.1,-57.2,tropical depression,-1,30,1006,0,0
Ingrid,9,16,18,17.2,-58.1,tropical depression,-1,30,1007,0,0
Ingrid,9,17,0,17.3,-59,tropical depression,-1,25,1009,0,0
Humberto,9,12,12,27.8,-95.1,tropical storm,0,35,1006,46.0312,0
Humberto,9,12,18,28.3,-95,tropical storm,0,45,1001,80.5546,0
Humberto,9,13,0,28.8,-94.8,tropical storm,0,55,997,80.5546,0
Humberto,9,13,6,29.5,-94.4,hurricane,1,80,985,86.3085,17.261699999999998
Humberto,9,13,7,29.6,-94.3,hurricane,1,80,985,NA,NA
Humberto,9,13,12,30.3,-93.6,hurricane,1,65,989,63.292899999999996,17.261699999999998
Humberto,9,13,18,31,-92.9,tropical storm,0,35,1000,51.78509999999999,0
Humberto,9,14,0,31.7,-92.3,tropical depression,-1,25,1006,0,0
Ten,9,21,18,29.7,-86.1,tropical depression,-1,30,1005,0,0
Ten,9,22,0,30.4,-86.7,tropical depression,-1,25,1006,0,0
Jerry,9,24,0,37.1,-46.3,tropical storm,0,35,1003,138.09359999999998,0
Jerry,9,24,6,38.1,-45.9,tropical storm,0,35,1004,172.617,0
Jerry,9,24,12,39.3,-44.7,tropical storm,0,35,1004,103.57019999999999,0
Jerry,9,24,18,41,-43.5,tropical depression,-1,30,1004,0,0
Karen,9,25,0,10,-35.9,tropical depression,-1,30,1006,0,0
Karen,9,25,6,10.3,-37,tropical storm,0,35,1005,80.5546,0
Karen,9,25,12,10.6,-38,tropical storm,0,35,1005,80.5546,0
Karen,9,25,18,10.8,-39.2,tropical storm,0,35,1005,80.5546,0
Karen,9,26,0,10.9,-40.4,tropical storm,0,40,1003,80.5546,0
Karen,9,26,6,11.2,-41.5,tropical storm,0,50,997,80.5546,0
Karen,9,26,12,11.7,-42.4,hurricane,1,65,988,149.60139999999998,51.78509999999999
Karen,9,26,18,12.3,-43.3,hurricane,1,65,990,207.14039999999997,57.538999999999994
Karen,9,27,0,12.8,-44.6,tropical storm,0,60,995,345.234,0
Karen,9,27,6,13.2,-45.7,tropical storm,0,55,998,345.234,0
Karen,9,27,12,13.5,-46.8,tropical storm,0,55,1002,276.18719999999996,0
Karen,9,27,18,14.1,-47.9,tropical storm,0,50,1005,253.17159999999998,0
Karen,9,28,0,14.1,-48.8,tropical storm,0,50,1005,253.17159999999998,0
Karen,9,28,6,14.3,-49,tropical storm,0,40,1007,218.64819999999997,0
Karen,9,28,12,14.6,-49,tropical storm,0,35,1008,184.1248,0
Karen,9,28,18,15.8,-49.4,tropical storm,0,35,1008,195.6326,0
Karen,9,29,0,16.1,-51,tropical storm,0,35,1008,207.14039999999997,0
Karen,9,29,6,16.3,-52.6,tropical depression,-1,30,1008,0,0
Lorenzo,9,25,18,21.8,-94.8,tropical depression,-1,25,1009,0,0
Lorenzo,9,26,0,21.7,-95.2,tropical depression,-1,25,1008,0,0
Lorenzo,9,26,6,21.2,-95,tropical depression,-1,25,1007,0,0
Lorenzo,9,26,12,21,-94.7,tropical depression,-1,30,1008,0,0
Lorenzo,9,26,18,21.2,-94.4,tropical depression,-1,30,1009,0,0
Lorenzo,9,27,0,21.2,-94.7,tropical depression,-1,30,1008,0,0
Lorenzo,9,27,6,20.8,-94.8,tropical depression,-1,30,1009,0,0
Lorenzo,9,27,12,20.6,-95.1,tropical storm,0,45,1006,69.04679999999999,0
Lorenzo,9,27,18,20.5,-95.7,tropical storm,0,60,1001,103.57019999999999,0
Lorenzo,9,28,0,20.5,-96.3,hurricane,1,70,990,115.07799999999999,34.523399999999995
Lorenzo,9,28,5,20.5,-97,hurricane,1,65,993,NA,NA
Lorenzo,9,28,6,20.5,-97.1,hurricane,1,65,993,115.07799999999999,34.523399999999995
Lorenzo,9,28,12,20.5,-98,tropical depression,-1,30,1002,0,0
Lorenzo,9,28,18,20.7,-98.7,tropical depression,-1,20,1008,0,0
Melissa,9,28,6,14,-25.8,tropical depression,-1,25,1010,0,0
Melissa,9,28,12,14,-26.2,tropical depression,-1,30,1009,0,0
Melissa,9,28,18,14,-26.6,tropical depression,-1,30,1008,0,0
Melissa,9,29,0,14.2,-27,tropical depression,-1,30,1007,0,0
Melissa,9,29,6,14.5,-27.4,tropical storm,0,35,1006,138.09359999999998,0
Melissa,9,29,12,15,-28.1,tropical storm,0,35,1005,138.09359999999998,0
Melissa,9,29,18,15.3,-29,tropical storm,0,35,1005,138.09359999999998,0
Melissa,9,30,0,15.6,-29.9,tropical storm,0,35,1005,138.09359999999998,0
Melissa,9,30,6,15.8,-30.9,tropical depression,-1,30,1006,0,0
Melissa,9,30,12,15.9,-32,tropical depression,-1,25,1007,0,0
Fifteen,10,11,12,29.5,-52.6,tropical depression,-1,30,1011,0,0
Fifteen,10,11,18,30.1,-51,tropical depression,-1,30,1011,0,0
Fifteen,10,12,0,30,-50,tropical depression,-1,30,1011,0,0
Fifteen,10,12,6,30.1,-49.6,tropical depression,-1,30,1011,0,0
Fifteen,10,12,12,30.2,-49.4,tropical depression,-1,25,1011,0,0
Fifteen,10,12,18,30.5,-49.4,tropical depression,-1,25,1012,0,0
Noel,10,28,0,15.7,-71.2,tropical depression,-1,30,1003,0,0
Noel,10,28,6,16,-71.4,tropical depression,-1,30,1002,0,0
Noel,10,28,12,16.3,-71.6,tropical storm,0,40,999,115.07799999999999,0
Noel,10,28,18,16.6,-71.8,tropical storm,0,50,996,155.3553,0
Noel,10,29,0,17.1,-72.1,tropical storm,0,50,999,189.87869999999998,0
Noel,10,29,6,18,-72.4,tropical storm,0,45,1002,258.9255,0
Noel,10,29,7,18.1,-72.5,tropical storm,0,45,1002,NA,NA
Noel,10,29,12,19.2,-72.9,tropical storm,0,40,1002,276.18719999999996,0
Noel,10,29,18,20.2,-73.6,tropical storm,0,45,1001,287.695,0
Noel,10,30,0,21,-74.6,tropical storm,0,45,999,287.695,0
Noel,10,30,6,21.1,-75.8,tropical storm,0,50,997,287.695,0
Noel,10,30,12,20.8,-76.8,tropical storm,0,40,999,201.38649999999998,0
Noel,10,30,18,20.8,-77.4,tropical storm,0,35,1000,172.617,0
Noel,10,31,0,21.2,-77.8,tropical storm,0,35,1000,172.617,0
Noel,10,31,6,21.8,-78.1,tropical storm,0,35,1000,172.617,0
Noel,10,31,12,22.5,-78.3,tropical storm,0,45,995,184.1248,0
Noel,10,31,18,22.6,-78.8,tropical storm,0,45,995,230.15599999999998,0
Noel,11,1,0,22.9,-78.6,tropical storm,0,50,995,247.41769999999997,0
Noel,11,1,6,23.4,-78.3,tropical storm,0,50,993,247.41769999999997,0
Noel,11,1,12,23.9,-78,tropical storm,0,50,993,230.15599999999998,0
Noel,11,1,13,24.1,-77.9,tropical storm,0,50,993,NA,NA
Noel,11,1,17,25,-77.4,tropical storm,0,55,992,NA,NA
Noel,11,1,18,25.1,-77.3,tropical storm,0,55,992,258.9255,0
Noel,11,2,0,26.4,-76.5,hurricane,1,70,981,316.4645,46.0312
Noel,11,2,6,27.7,-75.6,hurricane,1,70,981,425.7886,74.80069999999999
Noel,11,2,12,28.7,-74.4,hurricane,1,70,981,483.32759999999996,103.57019999999999
Noel,11,2,18,30.3,-73.3,hurricane,1,70,980,483.32759999999996,103.57019999999999
Olga,12,11,18,18.5,-68.4,tropical storm,0,50,1003,258.9255,0
Olga,12,12,0,19,-70,tropical storm,0,50,1003,287.695,0
Olga,12,12,6,19.1,-71.9,tropical storm,0,40,1005,345.234,0
Olga,12,12,12,19.1,-73.8,tropical storm,0,35,1008,345.234,0
Olga,12,12,18,19,-75.7,tropical depression,-1,30,1008,0,0
