name,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Don,7,27,6,21.6,-85.7,tropical depression,-1,30,1007,0,0
Don,7,27,12,21.8,-86.2,tropical depression,-1,30,1006,0,0
Don,7,27,18,22,-86.7,tropical storm,0,35,1003,46.0312,0
Don,7,28,0,22.3,-87.4,tropical storm,0,35,1000,46.0312,0
Don,7,28,6,22.9,-88.4,tropical storm,0,35,1000,69.04679999999999,0
Don,7,28,12,23.7,-89.5,tropical storm,0,40,1001,69.04679999999999,0
Don,7,28,18,24.2,-90.7,tropical storm,0,40,1004,69.04679999999999,0
Don,7,29,0,24.6,-91.9,tropical storm,0,45,997,69.04679999999999,0
Don,7,29,6,25.1,-93.1,tropical storm,0,45,1000,69.04679999999999,0
Don,7,29,12,25.8,-94.3,tropical storm,0,45,1002,69.04679999999999,0
Don,7,29,18,26.4,-95.5,tropical storm,0,45,1004,69.04679999999999,0
Don,7,30,0,27,-96.9,tropical storm,0,35,1006,69.04679999999999,0
Don,7,30,2,27.3,-97.4,tropical depression,-1,30,1007,0,0
Emily,8,2,0,14.9,-61.4,tropical storm,0,40,1007,86.3085,0
Emily,8,2,6,15.1,-62.5,tropical storm,0,40,1007,86.3085,0
Emily,8,2,12,15.4,-63.6,tropical storm,0,40,1006,86.3085,0
Emily,8,2,18,15.7,-64.8,tropical storm,0,40,1005,86.3085,0
Emily,8,3,0,16,-66.2,tropical storm,0,45,1004,155.3553,0
Emily,8,3,6,16.3,-67.7,tropical storm,0,45,1003,155.3553,0
Emily,8,3,12,16.6,-69.1,tropical storm,0,45,1003,120.83189999999999,0
Emily,8,3,18,16.8,-70.3,tropical storm,0,45,1003,120.83189999999999,0
Emily,8,4,0,16.9,-70.7,tropical storm,0,45,1003,115.07799999999999,0
Emily,8,4,6,16.9,-71.3,tropical storm,0,45,1004,115.07799999999999,0
Emily,8,4,12,17.3,-72.2,tropical storm,0,45,1006,115.07799999999999,0
Emily,8,6,18,26.4,-78.2,tropical depression,-1,30,1011,0,0
Emily,8,7,0,27.2,-78.1,tropical storm,0,35,1010,69.04679999999999,0
Emily,8,7,6,28.4,-77.4,tropical storm,0,35,1009,69.04679999999999,0
Franklin,8,12,18,35.6,-64.7,tropical depression,-1,30,1009,0,0
Franklin,8,13,0,36.6,-63,tropical depression,-1,30,1008,0,0
Franklin,8,13,6,37.6,-61.1,tropical storm,0,35,1006,69.04679999999999,0
Franklin,8,13,12,38.6,-59,tropical storm,0,40,1004,69.04679999999999,0
Gert,8,13,18,27.3,-60.6,tropical depression,-1,30,1011,0,0
Gert,8,14,0,27.5,-61.5,tropical depression,-1,30,1011,0,0
Gert,8,14,6,27.7,-62.3,tropical storm,0,35,1011,69.04679999999999,0
Gert,8,14,12,28.1,-62.9,tropical storm,0,40,1010,69.04679999999999,0
Gert,8,14,18,28.8,-63.1,tropical storm,0,40,1009,69.04679999999999,0
Gert,8,15,0,29.6,-63.3,tropical storm,0,45,1006,69.04679999999999,0
Gert,8,15,6,30.6,-63.4,tropical storm,0,50,1003,103.57019999999999,0
Gert,8,15,12,31.6,-63.2,tropical storm,0,55,1000,120.83189999999999,0
Gert,8,15,18,32.9,-62.7,tropical storm,0,50,1003,120.83189999999999,0
Gert,8,16,0,34.2,-61.6,tropical storm,0,45,1005,103.57019999999999,0
Gert,8,16,6,35.6,-60.3,tropical storm,0,45,1007,103.57019999999999,0
Harvey,8,19,0,15.4,-82,tropical depression,-1,30,1006,0,0
Harvey,8,19,6,15.7,-82.7,tropical depression,-1,30,1005,0,0
Harvey,8,19,12,15.9,-83.4,tropical storm,0,35,1003,34.523399999999995,0
Harvey,8,19,18,16,-84.1,tropical storm,0,40,1001,40.2773,0
Harvey,8,20,0,16.1,-84.9,tropical storm,0,45,995,40.2773,0
Harvey,8,20,6,16.3,-85.8,tropical storm,0,50,994,63.292899999999996,0
Harvey,8,20,12,16.6,-87,tropical storm,0,50,998,69.04679999999999,0
Harvey,8,20,17,17,-88.3,tropical storm,0,55,995,NA,NA
Harvey,8,20,18,17,-88.3,tropical storm,0,55,995,69.04679999999999,0
Harvey,8,21,0,17.3,-89.6,tropical storm,0,35,1003,34.523399999999995,0
Harvey,8,21,6,17.6,-90.8,tropical depression,-1,30,1005,0,0
Harvey,8,21,12,18,-92,tropical depression,-1,30,1005,0,0
Harvey,8,21,18,18.5,-93.3,tropical depression,-1,30,1005,0,0
Harvey,8,22,0,18.7,-94.8,tropical storm,0,35,1005,80.5546,0
Harvey,8,22,2,18.7,-95.2,tropical storm,0,35,1005,80.5546,0
Harvey,8,22,6,18.6,-96.2,tropical depression,-1,25,1006,0,0
Harvey,8,22,12,18.1,-97.2,tropical depression,-1,20,1007,0,0
Ten,8,25,0,12.3,-29,tropical depression,-1,30,1006,0,0
Ten,8,25,6,12.7,-30.1,tropical depression,-1,30,1006,0,0
Ten,8,25,12,13.1,-31.2,tropical depression,-1,30,1008,0,0
Ten,8,25,18,13.5,-32.1,tropical depression,-1,30,1008,0,0
Ten,8,26,0,13.9,-32.9,tropical depression,-1,30,1009,0,0
Ten,8,26,6,14.4,-33.3,tropical depression,-1,30,1009,0,0
Ten,8,26,12,14.8,-33.5,tropical depression,-1,30,1009,0,0
Ten,8,26,18,15.3,-33.7,tropical depression,-1,30,1009,0,0
Katia,8,29,6,9.5,-25.6,tropical depression,-1,25,1009,0,0
Katia,8,29,12,9.9,-27,tropical depression,-1,30,1008,0,0
Katia,8,29,18,10.6,-28.2,tropical depression,-1,30,1008,0,0
Katia,8,30,0,11,-29.6,tropical storm,0,35,1006,34.523399999999995,0
Katia,8,30,6,11.5,-31.1,tropical storm,0,40,1004,34.523399999999995,0
Katia,8,30,12,12,-32.9,tropical storm,0,45,1001,92.0624,0
