name,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Andrea,6,5,18,25.1,-86.6,tropical storm,0,35,1006,138.09359999999998,0
Andrea,6,6,0,25.6,-86.5,tropical storm,0,40,1002,138.09359999999998,0
Andrea,6,6,6,26.7,-86.1,tropical storm,0,50,999,138.09359999999998,0
Andrea,6,6,12,27.8,-84.9,tropical storm,0,55,995,138.09359999999998,0
Andrea,6,6,18,28.9,-83.9,tropical storm,0,55,993,207.14039999999997,0
Andrea,6,6,22,29.5,-83.4,tropical storm,0,50,992,207.14039999999997,0
Andrea,6,7,0,29.8,-83,tropical storm,0,40,993,138.09359999999998,0
Andrea,6,7,6,31.6,-81.4,tropical storm,0,40,996,138.09359999999998,0
Andrea,6,7,12,33.5,-80.2,tropical storm,0,40,996,207.14039999999997,0
Barry,6,17,12,16,-87,tropical depression,-1,30,1007,0,0
Barry,6,17,18,16.3,-87.9,tropical depression,-1,30,1007,0,0
Barry,6,17,22,16.5,-88.4,tropical depression,-1,30,1006,0,0
Barry,6,18,0,16.6,-88.6,tropical depression,-1,30,1007,0,0
Barry,6,18,6,17,-89.3,tropical depression,-1,25,1009,0,0
Barry,6,18,12,17.6,-90.3,tropical depression,-1,30,1008,0,0
Barry,6,18,18,18.2,-91.3,tropical depression,-1,30,1008,0,0
Barry,6,19,0,18.8,-92.2,tropical depression,-1,30,1007,0,0
Barry,6,19,6,19.2,-93.1,tropical depression,-1,30,1007,0,0
Barry,6,19,12,19.5,-94,tropical storm,0,35,1006,57.538999999999994,0
Barry,6,19,18,19.6,-94.8,tropical storm,0,40,1005,115.07799999999999,0
Barry,6,20,0,19.6,-95.4,tropical storm,0,40,1003,115.07799999999999,0
Barry,6,20,6,19.6,-95.9,tropical storm,0,40,1003,115.07799999999999,0
Barry,6,20,11,19.6,-96.4,tropical storm,0,40,1003,115.07799999999999,0
Barry,6,20,12,19.6,-96.5,tropical storm,0,40,1004,80.5546,0
Barry,6,20,18,19.6,-97,tropical depression,-1,30,1007,0,0
Chantal,7,7,12,9.3,-41.4,tropical storm,0,35,1011,34.523399999999995,0
Chantal,7,7,18,9.5,-43.8,tropical storm,0,35,1011,46.0312,0
Chantal,7,8,0,9.8,-46.1,tropical storm,0,35,1010,46.0312,0
Chantal,7,8,6,10.1,-48.4,tropical storm,0,35,1009,46.0312,0
Chantal,7,8,12,10.7,-50.6,tropical storm,0,40,1008,138.09359999999998,0
Chantal,7,8,18,11.4,-52.9,tropical storm,0,45,1007,138.09359999999998,0
Chantal,7,9,0,12.1,-55.2,tropical storm,0,50,1006,161.1092,0
Chantal,7,9,6,13,-57.7,tropical storm,0,50,1005,161.1092,0
Chantal,7,9,12,13.9,-60.3,tropical storm,0,55,1003,161.1092,0
Chantal,7,9,18,14.8,-62.9,tropical storm,0,55,1006,161.1092,0
Chantal,7,10,0,15.6,-65.6,tropical storm,0,45,1008,138.09359999999998,0
Chantal,7,10,6,16.2,-68.4,tropical storm,0,40,1010,92.0624,0
Chantal,7,10,12,16.7,-71.2,tropical storm,0,40,1011,92.0624,0
Dorian,7,23,18,12.4,-23.9,tropical depression,-1,25,1008,0,0
Dorian,7,24,0,13,-25.4,tropical depression,-1,30,1007,0,0
Dorian,7,24,6,13.5,-27.1,tropical storm,0,35,1006,46.0312,0
Dorian,7,24,12,13.9,-29,tropical storm,0,40,1005,46.0312,0
Dorian,7,24,18,14.4,-30.8,tropical storm,0,45,1004,46.0312,0
Dorian,7,25,0,14.9,-32.4,tropical storm,0,45,1004,46.0312,0
Dorian,7,25,6,15.3,-33.9,tropical storm,0,50,1002,80.5546,0
Dorian,7,25,12,15.7,-35.5,tropical storm,0,50,1002,80.5546,0
Dorian,7,25,18,16,-37.1,tropical storm,0,50,1003,80.5546,0
Dorian,7,26,0,16.4,-38.7,tropical storm,0,45,1005,80.5546,0
Dorian,7,26,6,16.9,-40.7,tropical storm,0,45,1006,80.5546,0
Dorian,7,26,12,17.3,-42.8,tropical storm,0,45,1008,57.538999999999994,0
Dorian,7,26,18,17.6,-45,tropical storm,0,40,1010,57.538999999999994,0
Dorian,7,27,0,17.8,-47.1,tropical storm,0,35,1012,57.538999999999994,0
Dorian,7,27,6,18,-49.2,tropical storm,0,35,1012,57.538999999999994,0
Dorian,7,27,12,18.3,-51.1,tropical storm,0,35,1012,69.04679999999999,0
Dorian,8,2,18,27.4,-79.4,tropical depression,-1,25,1013,0,0
Dorian,8,3,0,28.4,-79.3,tropical depression,-1,30,1013,0,0
Dorian,8,3,6,29.4,-79.1,tropical depression,-1,30,1013,0,0
Dorian,8,3,12,30.3,-78.8,tropical depression,-1,30,1013,0,0
