name,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Allison,6,3,0,17.4,-84.3,tropical depression,-1,30,1005,NA,NA
Allison,6,3,6,18.3,-84.9,tropical depression,-1,30,1004,NA,NA
Allison,6,3,12,19.3,-85.7,tropical storm,0,35,1003,NA,NA
Allison,6,3,18,20.6,-85.8,tropical storm,0,40,1001,NA,NA
Allison,6,4,0,22,-86,tropical storm,0,50,997,NA,NA
Allison,6,4,6,23.3,-86.3,tropical storm,0,60,995,NA,NA
Allison,6,4,12,24.7,-86.2,hurricane,1,65,987,NA,NA
Allison,6,4,18,26.2,-86.2,hurricane,1,65,988,NA,NA
Allison,6,5,0,27.6,-86.1,hurricane,1,65,988,NA,NA
Allison,6,5,6,28.5,-85.6,tropical storm,0,60,990,NA,NA
Allison,6,5,12,29.6,-84.7,tropical storm,0,60,990,NA,NA
Allison,6,5,14,29.9,-84.4,tropical storm,0,60,991,NA,NA
Allison,6,5,15,30.1,-84.2,tropical storm,0,55,991,NA,NA
Allison,6,5,18,30.7,-83.8,tropical storm,0,45,993,NA,NA
Allison,6,6,0,31.8,-82.8,tropical depression,-1,30,993,NA,NA
Barry,7,5,6,32,-72,tropical depression,-1,20,1019,NA,NA
Barry,7,5,12,32,-72,tropical depression,-1,20,1019,NA,NA
Barry,7,5,18,31.9,-72,tropical depression,-1,20,1018,NA,NA
Barry,7,6,0,31.8,-72,tropical depression,-1,25,1017,NA,NA
Barry,7,6,6,31.7,-71.9,tropical depression,-1,25,1016,NA,NA
Barry,7,6,12,31.5,-71.7,tropical depression,-1,30,1013,NA,NA
Barry,7,6,18,31.3,-71.6,tropical depression,-1,30,1011,NA,NA
Barry,7,7,0,31.3,-71.3,tropical depression,-1,30,1009,NA,NA
Barry,7,7,6,31.6,-71,tropical storm,0,35,1007,NA,NA
Barry,7,7,12,32.2,-70.6,tropical storm,0,40,1004,NA,NA
Barry,7,7,18,33.2,-70.2,tropical storm,0,60,1001,NA,NA
Barry,7,7,21,33.6,-69.9,tropical storm,0,60,998,NA,NA
Barry,7,8,0,34,-69.6,tropical storm,0,60,997,NA,NA
Barry,7,8,6,34.9,-68.9,tropical storm,0,55,997,NA,NA
Barry,7,8,12,35.9,-68.2,tropical storm,0,50,997,NA,NA
Barry,7,8,18,37.2,-67.2,tropical storm,0,50,997,NA,NA
Barry,7,9,0,38.7,-66,tropical storm,0,50,996,NA,NA
Barry,7,9,6,40.5,-64.6,tropical storm,0,50,995,NA,NA
Barry,7,9,12,42.3,-63.1,tropical storm,0,50,993,NA,NA
Barry,7,9,18,44.3,-61.7,tropical storm,0,50,991,NA,NA
Barry,7,9,21,45.3,-61,tropical storm,0,50,990,NA,NA
Barry,7,9,22,45.6,-60.8,tropical storm,0,45,990,NA,NA
Barry,7,10,0,46.4,-60.5,tropical storm,0,45,990,NA,NA
Barry,7,10,6,48.5,-59.2,tropical storm,0,40,989,NA,NA
Chantal,7,12,0,17.1,-54.9,tropical depression,-1,25,1012,NA,NA
Chantal,7,12,6,17.5,-56.5,tropical depression,-1,25,1012,NA,NA
Chantal,7,12,12,18.1,-58.3,tropical depression,-1,25,1012,NA,NA
Chantal,7,12,18,18.7,-59.9,tropical depression,-1,30,1011,NA,NA
Chantal,7,13,0,19.2,-61,tropical depression,-1,30,1011,NA,NA
Chantal,7,13,6,19.6,-61.9,tropical depression,-1,30,1011,NA,NA
Chantal,7,13,12,20.1,-62.7,tropical depression,-1,30,1010,NA,NA
Chantal,7,13,18,20.6,-63.6,tropical depression,-1,30,1010,NA,NA
Chantal,7,14,0,21.1,-64.4,tropical storm,0,35,1006,NA,NA
Chantal,7,14,6,21.1,-64.9,tropical storm,0,35,1008,NA,NA
Chantal,7,14,12,21.1,-65.2,tropical storm,0,35,1009,NA,NA
Chantal,7,14,18,21.3,-65.5,tropical storm,0,40,1010,NA,NA
Chantal,7,15,0,21.8,-66,tropical storm,0,40,1009,NA,NA
Chantal,7,15,6,22.3,-66.7,tropical storm,0,45,1006,NA,NA
Chantal,7,15,12,22.7,-67.5,tropical storm,0,45,1006,NA,NA
Chantal,7,15,18,23.2,-67.9,tropical storm,0,45,1005,NA,NA
Chantal,7,16,0,23.7,-68.2,tropical storm,0,45,1004,NA,NA
Chantal,7,16,6,24.5,-68.4,tropical storm,0,50,999,NA,NA
Chantal,7,16,12,25.3,-68.8,tropical storm,0,50,999,NA,NA
Chantal,7,16,18,26.2,-69.1,tropical storm,0,55,997,NA,NA
Chantal,7,17,0,27.2,-69.4,tropical storm,0,60,991,NA,NA
Chantal,7,17,6,28.2,-69.6,tropical storm,0,60,995,NA,NA
Chantal,7,17,12,29.3,-69.8,tropical storm,0,60,997,NA,NA
Chantal,7,17,18,30.5,-69.8,tropical storm,0,55,995,NA,NA
Chantal,7,18,0,31.6,-69.7,tropical storm,0,55,994,NA,NA
Chantal,7,18,6,32.6,-69,tropical storm,0,55,994,NA,NA
Chantal,7,18,12,33.6,-68.1,tropical storm,0,50,995,NA,NA
Chantal,7,18,18,34.6,-67.3,tropical storm,0,50,996,NA,NA
Chantal,7,19,0,35.4,-65.8,tropical storm,0,50,997,NA,NA
Chantal,7,19,6,36.2,-64.1,tropical storm,0,50,997,NA,NA
Chantal,7,19,12,37.1,-62.4,tropical storm,0,50,998,NA,NA
Chantal,7,19,18,38.2,-60.2,tropical storm,0,50,998,NA,NA
Chantal,7,20,0,39.5,-57.6,tropical storm,0,50,999,NA,NA
Chantal,7,20,6,41.1,-54.7,tropical storm,0,50,999,NA,NA
Chantal,7,20,12,43,-51.7,tropical storm,0,50,1000,NA,NA
Dean,7,28,18,26.2,-86.6,tropical depression,-1,25,1009,NA,NA
Dean,7,29,0,26.1,-87.3,tropical depression,-1,30,1008,NA,NA
Dean,7,29,6,26.2,-87.9,tropical depression,-1,30,1008,NA,NA
Dean,7,29,12,26.3,-88.3,tropical depression,-1,30,1008,NA,NA
Dean,7,29,18,26.5,-89.4,tropical depression,-1,30,1007,NA,NA
Dean,7,30,0,26.9,-90.6,tropical depression,-1,30,1007,NA,NA
Dean,7,30,6,27.6,-91.7,tropical depression,-1,30,1006,NA,NA
Dean,7,30,12,28.1,-93,tropical depression,-1,30,1005,NA,NA
Dean,7,30,18,28.6,-94,tropical storm,0,35,1003,NA,NA
Dean,7,31,0,29,-95,tropical storm,0,40,999,NA,NA
Dean,7,31,2,29.2,-95.3,tropical storm,0,40,999,NA,NA
Dean,7,31,6,29.5,-95.5,tropical depression,-1,30,1002,NA,NA
Dean,7,31,12,30,-96,tropical depression,-1,25,1003,NA,NA
Dean,7,31,18,30.5,-96.5,tropical depression,-1,20,1003,NA,NA
Dean,8,1,0,31.5,-97,tropical depression,-1,20,1004,NA,NA
Dean,8,1,6,32,-97.5,tropical depression,-1,20,1004,NA,NA
Dean,8,1,12,33,-98.5,tropical depression,-1,20,1004,NA,NA
Dean,8,1,18,33,-98.5,tropical depression,-1,20,1004,NA,NA
Dean,8,2,0,33,-98.5,tropical depression,-1,20,1004,NA,NA
Dean,8,2,6,33,-98.5,tropical depression,-1,20,1004,NA,NA
Dean,8,2,12,33,-98.5,tropical depression,-1,20,1004,NA,NA
Dean,8,2,18,33,-98.5,tropical depression,-1,20,1004,NA,NA
