name,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Alex,7,31,18,30.3,-78.3,tropical depression,-1,25,1010,0,0
Alex,8,1,0,31,-78.8,tropical depression,-1,25,1009,0,0
Alex,8,1,6,31.5,-79,tropical depression,-1,25,1009,0,0
Alex,8,1,12,31.6,-79.1,tropical depression,-1,30,1009,0,0
Alex,8,1,18,31.6,-79.2,tropical storm,0,35,1009,57.538999999999994,0
Alex,8,2,0,31.5,-79.3,tropical storm,0,35,1007,57.538999999999994,0
Alex,8,2,6,31.4,-79.4,tropical storm,0,40,1005,172.617,0
Alex,8,2,12,31.3,-79,tropical storm,0,50,992,155.3553,0
Alex,8,2,18,31.8,-78.7,tropical storm,0,50,993,143.8475,0
Alex,8,3,0,32.4,-78.2,tropical storm,0,60,987,143.8475,0
Alex,8,3,6,33,-77.4,hurricane,1,70,983,149.60139999999998,46.0312
Alex,8,3,12,34.2,-76.4,hurricane,2,85,974,149.60139999999998,46.0312
Alex,8,3,18,35.3,-75.2,hurricane,2,85,972,189.87869999999998,57.538999999999994
Alex,8,4,0,36,-73.7,hurricane,1,80,974,178.37089999999998,63.292899999999996
Alex,8,4,6,36.8,-72.1,hurricane,1,80,973,224.4021,74.80069999999999
Alex,8,4,12,37.3,-70.2,hurricane,2,85,973,224.4021,74.80069999999999
Alex,8,4,18,37.8,-68.3,hurricane,2,95,965,258.9255,74.80069999999999
Alex,8,5,0,38.5,-66,hurricane,3,105,957,258.9255,80.5546
Alex,8,5,6,39.5,-63.1,hurricane,3,105,957,345.234,80.5546
Alex,8,5,12,40.8,-59.6,hurricane,3,100,962,437.29639999999995,80.5546
Alex,8,5,18,42.7,-55,hurricane,2,90,970,431.54249999999996,57.538999999999994
Alex,8,6,0,44.5,-49.3,hurricane,1,75,978,431.54249999999996,57.538999999999994
Alex,8,6,6,46.1,-44.2,hurricane,1,65,984,431.54249999999996,57.538999999999994
Alex,8,6,12,47,-37.5,tropical storm,0,50,987,431.54249999999996,0
Bonnie,8,3,12,12.9,-53.6,tropical depression,-1,25,1010,0,0
Bonnie,8,3,18,13.2,-55.4,tropical depression,-1,25,1010,0,0
Bonnie,8,4,0,13.5,-57.4,tropical depression,-1,30,1010,0,0
Bonnie,8,4,6,13.6,-59.5,tropical depression,-1,30,1010,0,0
Bonnie,8,4,12,13.6,-61.6,tropical depression,-1,30,1010,0,0
Bonnie,8,8,12,20.3,-83.5,tropical depression,-1,25,1009,0,0
Bonnie,8,8,18,20.9,-84.3,tropical depression,-1,25,1008,0,0
