name,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Alex,7,27,12,11.3,-25.4,tropical depression,-1,25,1009,NA,NA
Alex,7,27,18,11.7,-27.2,tropical depression,-1,25,1009,NA,NA
Alex,7,28,0,12.2,-29.2,tropical depression,-1,25,1009,NA,NA
Alex,7,28,6,12.6,-31.3,tropical depression,-1,25,1008,NA,NA
Alex,7,28,12,12.9,-33.3,tropical depression,-1,30,1007,NA,NA
Alex,7,28,18,13.1,-35.1,tropical depression,-1,30,1006,NA,NA
Alex,7,29,0,13.3,-36.8,tropical storm,0,35,1005,NA,NA
Alex,7,29,6,13.5,-38.5,tropical storm,0,35,1005,NA,NA
Alex,7,29,12,13.7,-40,tropical storm,0,35,1005,NA,NA
Alex,7,29,18,13.9,-41.3,tropical storm,0,35,1005,NA,NA
Alex,7,30,0,14.2,-42.6,tropical storm,0,35,1005,NA,NA
Alex,7,30,6,14.4,-43.9,tropical storm,0,40,1003,NA,NA
Alex,7,30,12,14.7,-45,tropical storm,0,40,1003,NA,NA
Alex,7,30,18,15.1,-46.1,tropical storm,0,45,1003,NA,NA
Alex,7,31,0,15.4,-47.1,tropical storm,0,45,1002,NA,NA
Alex,7,31,6,15.6,-48.1,tropical storm,0,45,1003,NA,NA
Alex,7,31,12,15.7,-49.2,tropical storm,0,45,1003,NA,NA
Alex,7,31,18,15.8,-50.4,tropical storm,0,40,1005,NA,NA
Alex,8,1,0,15.9,-51.7,tropical storm,0,35,1007,NA,NA
Alex,8,1,6,16.3,-53.1,tropical storm,0,35,1009,NA,NA
Alex,8,1,12,16.9,-54.3,tropical storm,0,40,1009,NA,NA
Alex,8,1,18,17.7,-55.4,tropical storm,0,40,1012,NA,NA
Alex,8,2,0,18.4,-56.5,tropical storm,0,35,1012,NA,NA
Alex,8,2,6,19,-57.7,tropical storm,0,35,1012,NA,NA
Alex,8,2,12,19.9,-58.6,tropical storm,0,35,1012,NA,NA
Alex,8,2,18,21,-59.3,tropical depression,-1,30,1014,NA,NA
Bonnie,8,19,12,14.7,-48.1,tropical depression,-1,25,1009,NA,NA
Bonnie,8,19,18,15.4,-50.1,tropical depression,-1,30,1009,NA,NA
Bonnie,8,20,0,16.2,-52.2,tropical depression,-1,30,1009,NA,NA
Bonnie,8,20,6,16.9,-54.7,tropical depression,-1,30,1008,NA,NA
Bonnie,8,20,12,17.3,-57.3,tropical storm,0,35,1007,NA,NA
Bonnie,8,20,18,18.2,-59.6,tropical storm,0,35,1006,NA,NA
Bonnie,8,21,0,18.7,-61.3,tropical storm,0,40,1005,NA,NA
Bonnie,8,21,6,19.1,-62.9,tropical storm,0,45,1002,NA,NA
Bonnie,8,21,12,19.5,-64.5,tropical storm,0,50,1000,NA,NA
Bonnie,8,21,18,20.3,-65.9,tropical storm,0,55,999,NA,NA
Bonnie,8,22,0,21.1,-67.3,hurricane,1,65,991,NA,NA
Bonnie,8,22,6,21.8,-68.7,hurricane,1,70,989,NA,NA
Bonnie,8,22,12,22.3,-69.8,hurricane,1,75,980,NA,NA
Bonnie,8,22,18,23,-70.5,hurricane,2,85,970,NA,NA
Bonnie,8,23,0,23.4,-71,hurricane,2,90,962,NA,NA
Bonnie,8,23,6,23.8,-71.3,hurricane,2,95,960,NA,NA
