name,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Allison,6,24,18,27,-96,tropical depression,-1,30,1008,NA,NA
Allison,6,25,0,27,-96,tropical depression,-1,30,1006,NA,NA
Allison,6,25,6,27.2,-96,tropical depression,-1,30,1005,NA,NA
Allison,6,25,12,27.4,-95.9,tropical depression,-1,30,1005,NA,NA
Allison,6,25,18,27.6,-95.8,tropical depression,-1,30,1005,NA,NA
Allison,6,26,0,27.8,-95.8,tropical storm,0,35,1004,NA,NA
Allison,6,26,6,28.1,-95.8,tropical storm,0,35,1004,NA,NA
Allison,6,26,12,28.6,-95.7,tropical storm,0,40,1003,NA,NA
Allison,6,26,13,28.7,-95.7,tropical storm,0,40,1002,NA,NA
Allison,6,26,18,29.1,-95.7,tropical storm,0,45,1001,NA,NA
Allison,6,27,0,29.7,-95.7,tropical storm,0,45,999,NA,NA
Allison,6,27,6,30.2,-95.3,tropical storm,0,35,1000,NA,NA
Allison,6,27,12,30.6,-94.9,tropical depression,-1,30,1002,NA,NA
Allison,6,27,18,30.9,-94.6,tropical depression,-1,30,1004,NA,NA
Barry,7,9,18,12.8,-37.8,tropical depression,-1,25,1015,NA,NA
Barry,7,10,0,13,-39.9,tropical depression,-1,25,1015,NA,NA
Barry,7,10,6,13.9,-42.1,tropical depression,-1,25,1014,NA,NA
Barry,7,10,12,15,-44.6,tropical depression,-1,30,1013,NA,NA
Barry,7,10,18,16.3,-46.9,tropical depression,-1,30,1013,NA,NA
Barry,7,11,0,17.7,-48.2,tropical storm,0,35,1012,NA,NA
Barry,7,11,6,18.8,-49.2,tropical storm,0,40,1011,NA,NA
Barry,7,11,12,19.8,-50.4,tropical storm,0,40,1010,NA,NA
Barry,7,11,18,20.7,-51.8,tropical storm,0,40,1007,NA,NA
Barry,7,12,0,21.4,-53.1,tropical storm,0,45,1005,NA,NA
Barry,7,12,6,22.1,-53.9,tropical storm,0,45,1005,NA,NA
Barry,7,12,12,22.8,-54.4,tropical storm,0,45,1005,NA,NA
Barry,7,12,18,23.5,-54.9,tropical storm,0,40,1008,NA,NA
Barry,7,13,0,23.8,-55.4,tropical storm,0,40,1012,NA,NA
Barry,7,13,6,24,-56,tropical storm,0,35,1014,NA,NA
Barry,7,13,12,23.9,-56.6,tropical storm,0,35,1016,NA,NA
Barry,7,13,18,23.7,-57.4,tropical depression,-1,30,1017,NA,NA
Barry,7,14,0,23.3,-58.1,tropical depression,-1,30,1018,NA,NA
Chantal,7,30,12,22.5,-90,tropical depression,-1,20,1011,NA,NA
Chantal,7,30,18,23.5,-90.2,tropical depression,-1,25,1010,NA,NA
Chantal,7,31,0,24.4,-90.5,tropical depression,-1,30,1009,NA,NA
Chantal,7,31,6,25.4,-91,tropical storm,0,35,1004,NA,NA
Chantal,7,31,12,26.2,-91.7,tropical storm,0,50,995,NA,NA
Chantal,7,31,18,27.1,-92.2,tropical storm,0,55,993,NA,NA
Chantal,8,1,0,27.9,-92.8,hurricane,1,65,991,NA,NA
Chantal,8,1,6,28.7,-93.5,hurricane,1,70,987,NA,NA
Chantal,8,1,12,29.5,-94.3,hurricane,1,70,984,NA,NA
Chantal,8,1,13,29.6,-94.4,hurricane,1,70,986,NA,NA
Chantal,8,1,18,30.2,-95.2,tropical storm,0,50,993,NA,NA
Chantal,8,2,0,30.8,-96.1,tropical storm,0,35,1000,NA,NA
Chantal,8,2,6,31.5,-96.9,tropical depression,-1,25,1004,NA,NA
Chantal,8,2,12,32.3,-97.5,tropical depression,-1,20,1007,NA,NA
Chantal,8,2,18,33.3,-98,tropical depression,-1,20,1008,NA,NA
Chantal,8,3,0,34.5,-98.5,tropical depression,-1,20,1009,NA,NA
Dean,7,31,6,14.8,-41.8,tropical depression,-1,25,1010,NA,NA
Dean,7,31,12,15,-44.1,tropical depression,-1,25,1009,NA,NA
Dean,7,31,18,15.1,-46,tropical depression,-1,30,1008,NA,NA
Dean,8,1,0,15.4,-47.6,tropical depression,-1,30,1006,NA,NA
Dean,8,1,6,15.8,-49.3,tropical storm,0,35,1004,NA,NA
Dean,8,1,12,16.1,-51.1,tropical storm,0,40,1002,NA,NA
Dean,8,1,18,16.4,-52.9,tropical storm,0,45,1000,NA,NA
Dean,8,2,0,16.6,-54.6,tropical storm,0,50,998,NA,NA
Dean,8,2,6,16.9,-56.4,tropical storm,0,60,996,NA,NA
Dean,8,2,12,17.3,-58.1,hurricane,1,65,994,NA,NA
Dean,8,2,18,17.9,-59.5,hurricane,1,70,992,NA,NA
Dean,8,3,0,18.5,-60.7,hurricane,1,70,990,NA,NA
Dean,8,3,6,18.9,-61.7,hurricane,1,70,987,NA,NA
Dean,8,3,12,19.3,-62.7,hurricane,1,75,985,NA,NA
Dean,8,3,18,19.7,-63.4,hurricane,1,75,985,NA,NA
Dean,8,4,0,20.1,-63.8,hurricane,1,75,986,NA,NA
Dean,8,4,6,20.4,-63.9,hurricane,1,75,986,NA,NA
Dean,8,4,12,20.9,-63.9,hurricane,1,75,985,NA,NA
Dean,8,4,18,21.6,-63.8,hurricane,1,75,984,NA,NA
Dean,8,5,0,22.5,-63.8,hurricane,1,75,983,NA,NA
Dean,8,5,6,23.5,-63.8,hurricane,1,75,983,NA,NA
Dean,8,5,12,24.7,-63.9,hurricane,1,75,980,NA,NA
Dean,8,5,18,26,-64,hurricane,1,75,980,NA,NA
Dean,8,6,0,27.6,-64.3,hurricane,1,75,979,NA,NA
Dean,8,6,6,29.2,-64.6,hurricane,1,80,978,NA,NA
Dean,8,6,12,30.8,-65,hurricane,1,80,975,NA,NA
Dean,8,6,18,32.4,-65.1,hurricane,2,85,971,NA,NA
Dean,8,7,0,34,-64.9,hurricane,2,90,968,NA,NA
Dean,8,7,6,35.6,-64.5,hurricane,2,90,969,NA,NA
Dean,8,7,12,37.5,-64,hurricane,2,85,979,NA,NA
Dean,8,7,18,39.4,-63.4,hurricane,1,80,972,NA,NA
Dean,8,8,0,41.7,-62.1,hurricane,1,75,975,NA,NA
Dean,8,8,6,44.1,-59.7,hurricane,1,65,978,NA,NA
Dean,8,8,12,46.5,-56.5,tropical storm,0,55,991,NA,NA
Dean,8,8,13,46.9,-55.9,tropical storm,0,55,991,NA,NA
Dean,8,8,18,48.8,-53.2,tropical storm,0,45,995,NA,NA
