name,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Alex,6,25,18,16.4,-83.1,tropical depression,-1,30,1005,0,0
Alex,6,26,0,16.6,-83.9,tropical depression,-1,30,1004,0,0
Alex,6,26,6,16.7,-84.9,tropical storm,0,40,1004,103.57019999999999,0
Alex,6,26,12,16.9,-86.1,tropical storm,0,40,1004,103.57019999999999,0
Alex,6,26,18,17.2,-87.2,tropical storm,0,55,996,149.60139999999998,0
Alex,6,27,0,17.5,-88.2,tropical storm,0,55,995,138.09359999999998,0
Alex,6,27,6,18,-89.1,tropical storm,0,55,991,138.09359999999998,0
Alex,6,27,12,18.5,-90,tropical storm,0,45,992,103.57019999999999,0
Alex,6,27,18,18.9,-90.7,tropical storm,0,35,993,69.04679999999999,0
Alex,6,28,0,19.2,-91.1,tropical storm,0,40,991,103.57019999999999,0
Alex,6,28,6,19.5,-91.4,tropical storm,0,40,991,103.57019999999999,0
Alex,6,28,12,20,-91.6,tropical storm,0,50,989,103.57019999999999,0
Alex,6,28,18,20.3,-91.7,tropical storm,0,50,990,103.57019999999999,0
Alex,6,29,0,20.7,-91.7,tropical storm,0,55,987,138.09359999999998,0
Alex,6,29,6,21.5,-91.9,tropical storm,0,55,985,172.617,0
Alex,6,29,12,22.4,-92.7,tropical storm,0,60,983,230.15599999999998,0
Alex,6,29,18,22.9,-93.6,tropical storm,0,60,981,230.15599999999998,0
Alex,6,30,0,23,-94.4,hurricane,1,65,973,322.2184,34.523399999999995
Alex,6,30,6,23.1,-94.8,hurricane,1,70,966,322.2184,40.2773
Alex,6,30,12,23.5,-95.2,hurricane,1,75,958,322.2184,74.80069999999999
Alex,6,30,15,24,-95.5,hurricane,1,75,958,322.2184,74.80069999999999
Alex,6,30,18,24.3,-96.2,hurricane,1,80,962,356.74179999999996,74.80069999999999
Alex,7,1,0,24.3,-97.3,hurricane,2,90,948,345.234,74.80069999999999
Alex,7,1,2,24.2,-97.7,hurricane,2,95,946,345.234,74.80069999999999
Alex,7,1,6,24.1,-98.4,hurricane,1,75,963,345.234,34.523399999999995
Alex,7,1,12,23.5,-99.5,tropical storm,0,60,977,276.18719999999996,0
Alex,7,1,18,23.1,-100.7,tropical storm,0,40,987,189.87869999999998,0
Alex,7,2,0,23.2,-101.9,tropical depression,-1,30,997,0,0
Two,7,8,0,23.7,-93.7,tropical depression,-1,30,1005,0,0
Two,7,8,6,24.7,-95,tropical depression,-1,30,1006,0,0
Two,7,8,12,26.1,-96.6,tropical depression,-1,30,1006,0,0
Two,7,8,14,26.1,-97.1,tropical depression,-1,30,1006,0,0
Two,7,8,18,26.1,-97.8,tropical depression,-1,25,1007,0,0
Two,7,9,0,25.9,-98.8,tropical depression,-1,25,1007,0,0
Bonnie,7,22,6,21.5,-73.8,tropical depression,-1,30,1009,0,0
Bonnie,7,22,12,21.7,-74.4,tropical depression,-1,30,1008,0,0
Bonnie,7,22,18,22.2,-74.9,tropical depression,-1,30,1007,0,0
Bonnie,7,22,23,23,-75.7,tropical storm,0,35,1006,34.523399999999995,0
Bonnie,7,23,0,23.1,-75.9,tropical storm,0,35,1006,46.0312,0
Bonnie,7,23,5,23.7,-77.5,tropical storm,0,40,1005,80.5546,0
Bonnie,7,23,6,23.8,-77.8,tropical storm,0,40,1005,86.3085,0
Bonnie,7,23,12,24.8,-79.7,tropical storm,0,35,1006,103.57019999999999,0
Bonnie,7,23,14,25.4,-80.2,tropical storm,0,35,1007,92.0624,0
Bonnie,7,23,18,25.8,-81.1,tropical depression,-1,30,1008,0,0
Bonnie,7,24,0,26.3,-82.6,tropical depression,-1,30,1010,0,0
Bonnie,7,24,6,26.7,-84.4,tropical depression,-1,30,1013,0,0
Bonnie,7,24,12,27.5,-85.9,tropical depression,-1,25,1013,0,0
Bonnie,7,24,18,28.1,-87.1,tropical depression,-1,25,1013,0,0
Colin,8,2,12,12.5,-40.7,tropical depression,-1,30,1007,0,0
Colin,8,2,18,12.9,-42.4,tropical depression,-1,30,1007,0,0
Colin,8,3,0,13.3,-44.4,tropical depression,-1,30,1007,0,0
Colin,8,3,6,13.7,-46.6,tropical storm,0,35,1006,34.523399999999995,0
Colin,8,3,12,14.3,-49.3,tropical storm,0,35,1007,34.523399999999995,0
Colin,8,5,12,23,-64.9,tropical storm,0,40,1008,103.57019999999999,0
Colin,8,5,18,24.4,-65.8,tropical storm,0,45,1007,103.57019999999999,0
Colin,8,5,21,25,-66.1,tropical storm,0,50,1005,103.57019999999999,0
Colin,8,6,0,25.6,-66.6,tropical storm,0,50,1006,103.57019999999999,0
Colin,8,6,6,26.4,-67.2,tropical storm,0,40,1007,103.57019999999999,0
Colin,8,6,12,27,-67.1,tropical storm,0,40,1007,103.57019999999999,0
Colin,8,6,18,27.7,-66.9,tropical storm,0,40,1008,103.57019999999999,0
Colin,8,7,0,28.5,-66.6,tropical storm,0,40,1008,103.57019999999999,0
Colin,8,7,6,28.9,-66.4,tropical storm,0,35,1009,103.57019999999999,0
Colin,8,7,12,29.1,-66.2,tropical storm,0,35,1010,103.57019999999999,0
Colin,8,7,18,29.3,-65.9,tropical storm,0,35,1012,103.57019999999999,0
Colin,8,8,0,29.7,-65.7,tropical depression,-1,30,1012,0,0
Colin,8,8,6,30.3,-65.7,tropical depression,-1,30,1013,0,0
Five,8,10,18,25.9,-83.7,tropical depression,-1,30,1008,0,0
Five,8,11,0,26.1,-84.1,tropical depression,-1,30,1008,0,0
Danielle,8,21,18,11,-31.7,tropical depression,-1,25,1008,0,0
Danielle,8,22,0,11.4,-32.4,tropical depression,-1,30,1007,0,0
Danielle,8,22,6,11.8,-33.1,tropical storm,0,35,1005,34.523399999999995,0
Danielle,8,22,12,12.4,-33.9,tropical storm,0,35,1005,34.523399999999995,0
Danielle,8,22,18,13.2,-34.8,tropical storm,0,35,1004,34.523399999999995,0
Danielle,8,23,0,13.8,-35.9,tropical storm,0,45,1000,86.3085,0
Danielle,8,23,6,14.2,-37.4,tropical storm,0,50,997,120.83189999999999,0
Danielle,8,23,12,14.7,-39.1,tropical storm,0,55,994,120.83189999999999,0
Danielle,8,23,18,15.2,-40.9,hurricane,1,65,987,120.83189999999999,28.769499999999997
Danielle,8,24,0,15.4,-42.6,hurricane,1,75,982,155.3553,40.2773
Danielle,8,24,6,15.6,-44.2,hurricane,1,80,977,172.617,46.0312
Danielle,8,24,12,16.2,-45.8,hurricane,1,70,984,207.14039999999997,46.0312
Danielle,8,24,18,17,-47.5,hurricane,1,65,987,207.14039999999997,46.0312
Danielle,8,25,0,17.7,-49,hurricane,1,70,984,207.14039999999997,46.0312
Danielle,8,25,6,18.4,-50.4,hurricane,1,70,984,207.14039999999997,46.0312
Danielle,8,25,12,19.4,-51.6,hurricane,1,70,984,207.14039999999997,46.0312
Danielle,8,25,18,20.7,-52.6,hurricane,1,75,980,207.14039999999997,46.0312
Danielle,8,26,0,22,-53.6,hurricane,1,80,977,276.18719999999996,63.292899999999996
Danielle,8,26,6,23.1,-54.6,hurricane,2,85,973,276.18719999999996,63.292899999999996
Danielle,8,26,12,24,-55.4,hurricane,2,85,973,276.18719999999996,63.292899999999996
Danielle,8,26,18,24.8,-56.4,hurricane,2,90,970,276.18719999999996,74.80069999999999
Danielle,8,27,0,25.6,-57.3,hurricane,2,95,966,327.97229999999996,86.3085
Danielle,8,27,6,26.2,-58.3,hurricane,3,110,953,327.97229999999996,97.8163
Danielle,8,27,12,26.5,-59.3,hurricane,3,110,948,327.97229999999996,97.8163
Danielle,8,27,18,27.1,-60.1,hurricane,4,115,942,356.74179999999996,115.07799999999999
Danielle,8,28,0,27.7,-60.5,hurricane,3,105,946,356.74179999999996,115.07799999999999
Danielle,8,28,6,28.3,-61,hurricane,2,95,950,379.75739999999996,115.07799999999999
Danielle,8,28,12,28.9,-60.8,hurricane,2,95,952,379.75739999999996,115.07799999999999
Danielle,8,28,18,29.6,-60.2,hurricane,2,90,955,414.28079999999994,132.3397
Danielle,8,29,0,30.9,-59.2,hurricane,2,85,958,448.8042,132.3397
Danielle,8,29,6,32.4,-57.9,hurricane,1,80,964,448.8042,132.3397
Danielle,8,29,12,34.7,-56.2,hurricane,1,75,966,483.32759999999996,115.07799999999999
Danielle,8,29,18,37.3,-55,hurricane,1,75,968,552.3743999999999,138.09359999999998
Danielle,8,30,0,38.7,-53.8,hurricane,1,70,969,552.3743999999999,138.09359999999998
Danielle,8,30,6,40,-52.8,hurricane,1,65,970,586.8978,138.09359999999998
Danielle,8,30,12,40.6,-51.6,hurricane,1,65,970,552.3743999999999,138.09359999999998
Danielle,8,30,18,41,-50.2,tropical storm,0,60,973,552.3743999999999,0
Fiona,8,30,12,14.4,-45.7,tropical depression,-1,30,1007,0,0
Fiona,8,30,18,14.9,-47.7,tropical storm,0,35,1007,120.83189999999999,0
Fiona,8,31,0,15.5,-50,tropical storm,0,35,1007,103.57019999999999,0
Fiona,8,31,6,15.9,-52.5,tropical storm,0,35,1006,103.57019999999999,0
Fiona,8,31,12,16.1,-54.8,tropical storm,0,35,1006,103.57019999999999,0
Fiona,8,31,18,16.3,-56.9,tropical storm,0,40,1006,155.3553,0
Fiona,9,1,0,16.6,-58.5,tropical storm,0,45,1004,155.3553,0
Fiona,9,1,6,17.2,-59.8,tropical storm,0,50,1001,189.87869999999998,0
Fiona,9,1,12,18.2,-61,tropical storm,0,50,998,207.14039999999997,0
Fiona,9,1,18,19.5,-62.5,tropical storm,0,55,999,207.14039999999997,0
Fiona,9,2,0,21,-63.8,tropical storm,0,50,1000,138.09359999999998,0
Fiona,9,2,6,22.3,-64.9,tropical storm,0,45,1001,120.83189999999999,0
Fiona,9,2,12,23.6,-65.9,tropical storm,0,45,1002,120.83189999999999,0
Fiona,9,2,18,25,-66.6,tropical storm,0,45,1003,103.57019999999999,0
Fiona,9,3,0,26.3,-67,tropical storm,0,40,1005,103.57019999999999,0
Fiona,9,3,6,27.5,-67,tropical storm,0,40,1007,103.57019999999999,0
Fiona,9,3,12,28.5,-66.7,tropical storm,0,35,1010,69.04679999999999,0
Fiona,9,3,18,29.6,-66,tropical storm,0,35,1011,69.04679999999999,0
Gaston,9,1,6,12.4,-33.6,tropical depression,-1,30,1007,0,0
Gaston,9,1,12,12.7,-35,tropical storm,0,35,1005,40.2773,0
Gaston,9,1,18,12.9,-36.1,tropical storm,0,35,1005,40.2773,0
Gaston,9,2,0,13.1,-37.2,tropical depression,-1,30,1006,0,0
Gaston,9,2,6,13.2,-38,tropical depression,-1,30,1007,0,0
Gaston,9,2,12,13.3,-38.8,tropical depression,-1,30,1008,0,0
Hermine,9,5,18,20,-95.5,tropical depression,-1,25,1004,0,0
Hermine,9,6,0,20.7,-95,tropical depression,-1,30,1002,0,0
Hermine,9,6,6,21.8,-95.1,tropical storm,0,40,1001,103.57019999999999,0
Hermine,9,6,12,23,-95.6,tropical storm,0,45,998,138.09359999999998,0
Hermine,9,6,18,24,-96.5,tropical storm,0,50,995,138.09359999999998,0
Hermine,9,7,0,24.9,-97.2,tropical storm,0,55,991,126.58579999999999,0
Hermine,9,7,2,25.3,-97.4,tropical storm,0,60,989,126.58579999999999,0
Hermine,9,7,6,26.2,-97.7,tropical storm,0,55,990,126.58579999999999,0
Hermine,9,7,12,27.7,-98.1,tropical storm,0,45,991,103.57019999999999,0
Hermine,9,7,18,29.4,-98.6,tropical storm,0,40,996,46.0312,0
Hermine,9,8,0,30.6,-99.1,tropical depression,-1,30,1003,0,0
Hermine,9,8,6,31.6,-99.5,tropical depression,-1,25,1004,0,0
Hermine,9,8,12,32.7,-99.5,tropical depression,-1,20,1005,0,0
Hermine,9,8,18,33.7,-98.7,tropical depression,-1,20,1005,0,0
Hermine,9,9,0,34.7,-97.9,tropical depression,-1,20,1005,0,0
Hermine,9,9,6,35.5,-97.2,tropical depression,-1,20,1005,0,0
Hermine,9,9,12,36.3,-96.4,tropical depression,-1,20,1005,0,0
Igor,9,8,6,14,-22.7,tropical depression,-1,30,1006,0,0
Igor,9,8,12,13.8,-23.3,tropical storm,0,40,1005,86.3085,0
Igor,9,8,18,13.8,-23.7,tropical storm,0,40,1005,86.3085,0
Igor,9,9,0,13.8,-24.1,tropical storm,0,40,1005,86.3085,0
Igor,9,9,6,13.9,-24.8,tropical storm,0,35,1005,86.3085,0
Igor,9,9,12,14.2,-25.5,tropical depression,-1,30,1006,0,0
Igor,9,9,18,14.7,-26.4,tropical depression,-1,30,1006,0,0
Igor,9,10,0,15.4,-27.5,tropical depression,-1,30,1004,0,0
Igor,9,10,6,15.9,-28.7,tropical depression,-1,30,1004,0,0
Igor,9,10,12,16.3,-30.4,tropical storm,0,35,1004,34.523399999999995,0
Igor,9,10,18,16.6,-32.5,tropical storm,0,40,1002,46.0312,0
Igor,9,11,0,16.9,-34.8,tropical storm,0,50,999,46.0312,0
Igor,9,11,6,17.1,-37,tropical storm,0,60,995,92.0624,0
Igor,9,11,12,17.3,-38.7,tropical storm,0,60,995,184.1248,0
Igor,9,11,18,17.4,-40.4,tropical storm,0,60,995,184.1248,0
Igor,9,12,0,17.6,-42,hurricane,1,65,987,184.1248,17.261699999999998
Igor,9,12,6,17.7,-43.5,hurricane,1,70,985,184.1248,17.261699999999998
Igor,9,12,12,17.7,-44.9,hurricane,2,90,970,230.15599999999998,51.78509999999999
Igor,9,12,18,17.7,-46.1,hurricane,4,115,948,276.18719999999996,69.04679999999999
Igor,9,13,0,17.7,-47.3,hurricane,4,130,935,276.18719999999996,69.04679999999999
Igor,9,13,6,17.6,-48.3,hurricane,4,130,935,310.7106,69.04679999999999
Igor,9,13,12,17.6,-49.3,hurricane,4,130,933,310.7106,86.3085
Igor,9,13,18,17.6,-50.2,hurricane,4,125,937,333.72619999999995,86.3085
Igor,9,14,0,17.7,-50.9,hurricane,4,125,937,333.72619999999995,86.3085
Igor,9,14,6,17.9,-51.5,hurricane,4,115,945,333.72619999999995,86.3085
Igor,9,14,12,18.2,-52.1,hurricane,4,115,945,333.72619999999995,86.3085
Igor,9,14,18,18.6,-52.8,hurricane,4,125,933,391.2652,86.3085
Igor,9,15,0,18.9,-53.5,hurricane,4,135,924,391.2652,86.3085
Igor,9,15,6,19.2,-54.1,hurricane,4,125,935,391.2652,86.3085
Igor,9,15,12,19.5,-54.7,hurricane,4,115,945,391.2652,86.3085
Igor,9,15,18,19.8,-55.3,hurricane,4,115,942,402.77299999999997,103.57019999999999
Igor,9,16,0,20.1,-56,hurricane,4,120,936,483.32759999999996,120.83189999999999
Igor,9,16,6,20.4,-56.5,hurricane,4,125,929,483.32759999999996,120.83189999999999
Igor,9,16,12,20.8,-57.1,hurricane,4,120,934,483.32759999999996,120.83189999999999
Igor,9,16,18,21.4,-57.8,hurricane,4,115,940,500.5893,155.3553
Igor,9,17,0,21.8,-58.4,hurricane,4,115,935,500.5893,155.3553
Igor,9,17,6,22.2,-59.1,hurricane,3,110,935,517.851,155.3553
Igor,9,17,12,22.8,-59.9,hurricane,3,100,945,517.851,155.3553
Igor,9,17,18,23.5,-60.7,hurricane,2,90,947,575.39,155.3553
Igor,9,18,0,24.2,-61.6,hurricane,2,90,947,575.39,155.3553
Igor,9,18,6,24.9,-62.5,hurricane,2,85,939,575.39,155.3553
