name,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Arthur,7,14,18,34.3,-76.8,tropical depression,-1,30,1009,NA,NA
Arthur,7,15,0,35,-75.1,tropical depression,-1,30,1008,NA,NA
Arthur,7,15,6,35.5,-73.3,tropical storm,0,35,1006,NA,NA
Arthur,7,15,12,36.1,-71,tropical storm,0,45,1004,NA,NA
Arthur,7,15,18,36.8,-68.2,tropical storm,0,45,1002,NA,NA
Arthur,7,16,0,37.9,-65.1,tropical storm,0,50,1000,NA,NA
Arthur,7,16,6,38.6,-61.7,tropical storm,0,50,998,NA,NA
Arthur,7,16,12,40.5,-57.9,tropical storm,0,50,998,NA,NA
Arthur,7,16,18,42.5,-54.5,tropical storm,0,50,997,NA,NA
Cristobal,8,5,18,32,-77.2,tropical depression,-1,30,1008,NA,NA
Cristobal,8,6,0,31.5,-77.1,tropical depression,-1,30,1004,NA,NA
Cristobal,8,6,6,31.1,-77,tropical depression,-1,30,1004,NA,NA
Cristobal,8,6,12,30.7,-76.6,tropical depression,-1,30,1004,NA,NA
Cristobal,8,6,18,30.4,-76.4,tropical storm,0,35,1002,NA,NA
Cristobal,8,7,0,30.1,-76.2,tropical storm,0,40,999,NA,NA
Cristobal,8,7,6,29.7,-76.2,tropical storm,0,40,999,NA,NA
Cristobal,8,7,12,29.4,-76,tropical storm,0,40,999,NA,NA
Cristobal,8,7,18,29.7,-75.7,tropical storm,0,40,1000,NA,NA
Cristobal,8,8,0,29.7,-75.3,tropical storm,0,45,1000,NA,NA
Cristobal,8,8,6,29.7,-74.9,tropical storm,0,45,1000,NA,NA
Cristobal,8,8,12,29.9,-74,tropical storm,0,45,1003,NA,NA
Cristobal,8,8,18,31,-72,tropical storm,0,45,1008,NA,NA
Edouard,9,1,18,29.2,-78.8,tropical depression,-1,30,1013,NA,NA
Edouard,9,2,0,29.7,-79.1,tropical depression,-1,30,1011,NA,NA
Edouard,9,2,6,30.1,-79.7,tropical storm,0,35,1007,NA,NA
Edouard,9,2,12,30.4,-79.6,tropical storm,0,35,1007,NA,NA
Edouard,9,2,18,30.5,-79,tropical storm,0,35,1005,NA,NA
Edouard,9,3,0,30.5,-78.6,tropical storm,0,35,1003,NA,NA
Edouard,9,3,6,30.4,-78.5,tropical storm,0,35,1003,NA,NA
Edouard,9,3,12,30.4,-78.4,tropical storm,0,55,1002,NA,NA
Edouard,9,3,18,30,-79,tropical storm,0,45,1004,NA,NA
Edouard,9,4,0,29.9,-79.1,tropical storm,0,40,1005,NA,NA
Edouard,9,4,6,29.9,-79.5,tropical storm,0,35,1002,NA,NA
Edouard,9,4,12,29.9,-79.8,tropical storm,0,35,1006,NA,NA
Edouard,9,4,18,29.7,-80.5,tropical storm,0,35,1009,NA,NA
Edouard,9,5,0,29.4,-81,tropical storm,0,35,1008,NA,NA
Edouard,9,5,0,29.4,-81.1,tropical storm,0,35,1009,NA,NA
Edouard,9,5,6,29.2,-81.6,tropical depression,-1,25,1011,NA,NA
Edouard,9,5,12,28.9,-82.4,tropical depression,-1,20,1011,NA,NA
Edouard,9,5,18,28.6,-83.4,tropical depression,-1,20,1011,NA,NA
Edouard,9,6,0,28.4,-83.9,tropical depression,-1,20,1009,NA,NA
Edouard,9,6,6,28.3,-84.7,tropical depression,-1,20,1010,NA,NA
Edouard,9,6,12,28.5,-86,tropical depression,-1,20,1008,NA,NA
Fay,9,5,18,28,-93.8,tropical depression,-1,30,1009,NA,NA
Fay,9,6,0,27.8,-93.9,tropical storm,0,35,1006,NA,NA
Fay,9,6,6,27.6,-94.1,tropical storm,0,45,1005,NA,NA
Fay,9,6,12,27.7,-94.5,tropical storm,0,50,1001,NA,NA
Fay,9,6,18,27.8,-94.7,tropical storm,0,50,999,NA,NA
Fay,9,7,0,27.9,-95,tropical storm,0,50,998,NA,NA
Fay,9,7,6,28.1,-95.6,tropical storm,0,50,999,NA,NA
Fay,9,7,9,28.5,-96.3,tropical storm,0,50,999,NA,NA
Fay,9,7,12,29.1,-96.9,tropical depression,-1,30,1002,NA,NA
Fay,9,7,18,28.9,-98.5,tropical depression,-1,25,1002,NA,NA
Fay,9,8,0,28.9,-98.9,tropical depression,-1,20,1003,NA,NA
AL072002,9,7,12,24.3,-47.5,tropical depression,-1,30,1013,NA,NA
AL072002,9,7,18,24.5,-48.2,tropical depression,-1,30,1014,NA,NA
