name,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Arthur,5,31,0,17.5,-87.5,tropical storm,0,35,1005,172.617,0
Arthur,5,31,6,17.8,-88,tropical storm,0,40,1004,201.38649999999998,0
Arthur,5,31,9,17.9,-88.2,tropical storm,0,40,1004,230.15599999999998,0
Arthur,5,31,12,18,-88.4,tropical storm,0,35,1005,258.9255,0
Arthur,5,31,18,18.2,-88.8,tropical storm,0,35,1005,258.9255,0
Arthur,6,1,0,18.3,-89.2,tropical storm,0,35,1006,172.617,0
Arthur,6,1,6,18.2,-89.8,tropical storm,0,35,1006,230.15599999999998,0
Arthur,6,1,12,18,-90.4,tropical depression,-1,30,1006,0,0
Arthur,6,1,18,17.8,-90.8,tropical depression,-1,30,1006,0,0
Cristobal,7,19,0,31.7,-79.8,tropical depression,-1,25,1010,0,0
Cristobal,7,19,6,32.2,-79.4,tropical depression,-1,25,1009,0,0
Cristobal,7,19,12,32.4,-78.8,tropical storm,0,35,1007,86.3085,0
Cristobal,7,19,18,32.8,-78.2,tropical storm,0,45,1006,86.3085,0
Cristobal,7,20,0,33.2,-77.8,tropical storm,0,45,1006,86.3085,0
Cristobal,7,20,6,33.7,-77.4,tropical storm,0,45,1006,86.3085,0
Cristobal,7,20,12,34.1,-76.7,tropical storm,0,45,1006,115.07799999999999,0
Cristobal,7,20,18,34.5,-76.1,tropical storm,0,45,1007,115.07799999999999,0
Cristobal,7,21,0,34.9,-75.4,tropical storm,0,45,1005,115.07799999999999,0
Cristobal,7,21,6,35.6,-74.3,tropical storm,0,50,1004,126.58579999999999,0
Cristobal,7,21,12,36.2,-73.2,tropical storm,0,55,1000,138.09359999999998,0
Cristobal,7,21,18,36.8,-72,tropical storm,0,55,1000,138.09359999999998,0
Cristobal,7,22,0,37.4,-70.7,tropical storm,0,55,1000,138.09359999999998,0
Cristobal,7,22,6,38.4,-69.2,tropical storm,0,55,1000,138.09359999999998,0
Cristobal,7,22,12,40,-67,tropical storm,0,55,998,138.09359999999998,0
Cristobal,7,22,18,41.7,-64.2,tropical storm,0,50,1000,120.83189999999999,0
Cristobal,7,23,0,43.3,-60.7,tropical storm,0,45,1001,120.83189999999999,0
Cristobal,7,23,6,44.4,-57.5,tropical storm,0,40,1004,138.09359999999998,0
Edouard,8,3,12,28.1,-87.4,tropical depression,-1,25,1010,0,0
Edouard,8,3,18,28.1,-87.8,tropical depression,-1,30,1009,0,0
Edouard,8,4,0,28.1,-88.5,tropical storm,0,45,1002,34.523399999999995,0
Edouard,8,4,6,28.1,-89.6,tropical storm,0,40,1005,34.523399999999995,0
Edouard,8,4,12,28.1,-90.3,tropical storm,0,40,1002,34.523399999999995,0
Edouard,8,4,18,28.3,-91,tropical storm,0,40,1001,138.09359999999998,0
Edouard,8,5,0,28.5,-91.7,tropical storm,0,50,999,138.09359999999998,0
Edouard,8,5,6,29,-92.9,tropical storm,0,55,997,138.09359999999998,0
Edouard,8,5,12,29.6,-94.2,tropical storm,0,55,996,120.83189999999999,0
Edouard,8,5,18,30,-94.8,tropical storm,0,40,999,69.04679999999999,0
Edouard,8,6,0,30.6,-95.7,tropical depression,-1,30,1003,0,0
Fay,8,15,12,18.4,-67.4,tropical depression,-1,30,1011,0,0
Fay,8,15,14,18.5,-68.4,tropical storm,0,35,1009,NA,NA
Fay,8,15,18,18.5,-68.8,tropical storm,0,35,1009,86.3085,0
Fay,8,16,0,18.6,-70.2,tropical storm,0,40,1008,155.3553,0
Fay,8,16,6,18.7,-71.4,tropical storm,0,40,1008,155.3553,0
Fay,8,16,11,18.8,-72.8,tropical storm,0,40,1007,NA,NA
Fay,8,16,12,18.8,-72.9,tropical storm,0,40,1007,155.3553,0
Fay,8,16,18,19.1,-74.6,tropical storm,0,40,1007,103.57019999999999,0
Fay,8,17,0,19.3,-75.7,tropical storm,0,45,1005,103.57019999999999,0
Fay,8,17,6,19.6,-76.9,tropical storm,0,45,1004,103.57019999999999,0
Fay,8,17,9,19.9,-77.4,tropical storm,0,45,1004,NA,NA
Fay,8,17,12,20,-78.1,tropical storm,0,45,1003,103.57019999999999,0
Fay,8,17,18,20.7,-79.6,tropical storm,0,45,1006,103.57019999999999,0
Fay,8,18,0,21.1,-80.3,tropical storm,0,45,1001,103.57019999999999,0
Fay,8,18,6,21.9,-80.8,tropical storm,0,45,1003,103.57019999999999,0
Fay,8,18,7,22.1,-80.8,tropical storm,0,45,1003,NA,NA
Fay,8,18,12,23.2,-81.2,tropical storm,0,50,1002,115.07799999999999,0
Fay,8,18,18,24.3,-81.7,tropical storm,0,50,1000,161.1092,0
Fay,8,18,20,24.5,-81.8,tropical storm,0,50,998,NA,NA
