name,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Alberto,6,2,12,21.7,-87.1,tropical depression,-1,20,1005,NA,NA
Alberto,6,2,18,22.2,-86.5,tropical depression,-1,25,1004,NA,NA
Alberto,6,3,0,22.6,-85.8,tropical depression,-1,30,1003,NA,NA
Alberto,6,3,6,22.8,-85,tropical storm,0,40,1001,NA,NA
Alberto,6,3,12,23.2,-84.2,tropical storm,0,50,995,NA,NA
Alberto,6,3,18,24,-83.6,hurricane,1,75,985,NA,NA
Alberto,6,4,0,24.8,-83.4,hurricane,1,65,992,NA,NA
Alberto,6,4,6,24.9,-84.1,tropical storm,0,55,998,NA,NA
Alberto,6,4,12,24.9,-84.8,tropical storm,0,45,1002,NA,NA
Alberto,6,4,18,25,-84.2,tropical storm,0,40,1005,NA,NA
Alberto,6,5,0,25.1,-84.1,tropical depression,-1,30,1007,NA,NA
Alberto,6,5,6,25.2,-84,tropical depression,-1,25,1008,NA,NA
Alberto,6,5,12,25.3,-83.9,tropical depression,-1,25,1009,NA,NA
Alberto,6,5,18,25.4,-83.6,tropical depression,-1,25,1010,NA,NA
Alberto,6,6,0,25.5,-83.3,tropical depression,-1,25,1010,NA,NA
Alberto,6,6,6,25.5,-83,tropical depression,-1,25,1010,NA,NA
Alberto,6,6,12,25.5,-82.6,tropical depression,-1,20,1010,NA,NA
Beryl,8,28,12,13.7,-22.2,tropical depression,-1,30,1008,NA,NA
Beryl,8,28,18,13.9,-22.7,tropical storm,0,35,1006,NA,NA
Beryl,8,29,0,14.1,-23.6,tropical storm,0,35,1005,NA,NA
Beryl,8,29,6,14.5,-24.9,tropical storm,0,40,1003,NA,NA
Beryl,8,29,12,14.9,-26.3,tropical storm,0,45,1002,NA,NA
Beryl,8,29,18,15.3,-27.7,tropical storm,0,45,1000,NA,NA
Beryl,8,30,0,15.7,-29.1,tropical storm,0,50,999,NA,NA
Beryl,8,30,6,16,-30.6,tropical storm,0,50,998,NA,NA
Beryl,8,30,12,16.3,-32.1,tropical storm,0,50,996,NA,NA
Beryl,8,30,18,16.7,-33.6,tropical storm,0,55,995,NA,NA
Beryl,8,31,0,17,-35,tropical storm,0,55,993,NA,NA
Beryl,8,31,6,17.2,-36.4,tropical storm,0,60,992,NA,NA
Beryl,8,31,12,17.7,-37.8,tropical storm,0,60,991,NA,NA
Beryl,8,31,18,18,-39,tropical storm,0,60,990,NA,NA
Beryl,9,1,0,18.3,-40,tropical storm,0,60,989,NA,NA
Beryl,9,1,6,18.6,-40.9,tropical storm,0,60,998,NA,NA
Beryl,9,1,12,18.8,-41.7,tropical storm,0,60,998,NA,NA
Beryl,9,1,18,19,-42.4,tropical storm,0,60,990,NA,NA
Beryl,9,2,0,19.2,-43.2,tropical storm,0,55,994,NA,NA
Beryl,9,2,6,19.4,-44.1,tropical storm,0,45,1000,NA,NA
Beryl,9,2,12,19.7,-45.1,tropical storm,0,35,1005,NA,NA
Beryl,9,2,18,19.9,-46.2,tropical depression,-1,30,1008,NA,NA
Beryl,9,3,0,20.1,-47.4,tropical depression,-1,30,1009,NA,NA
Beryl,9,3,6,20.1,-48.6,tropical depression,-1,30,1009,NA,NA
Beryl,9,3,12,20,-49.8,tropical depression,-1,30,1006,NA,NA
Beryl,9,3,18,20,-51,tropical depression,-1,30,1006,NA,NA
Beryl,9,4,0,19.9,-51.9,tropical depression,-1,30,1008,NA,NA
Beryl,9,4,6,19.9,-52.9,tropical depression,-1,30,1009,NA,NA
Beryl,9,4,12,19.8,-53.8,tropical depression,-1,30,1009,NA,NA
Beryl,9,4,18,19.7,-54.9,tropical depression,-1,30,1009,NA,NA
Beryl,9,5,0,19.6,-55.9,tropical depression,-1,30,1009,NA,NA
Beryl,9,5,6,19.4,-57,tropical depression,-1,25,1009,NA,NA
Beryl,9,5,12,19.4,-58.3,tropical depression,-1,25,1010,NA,NA
Beryl,9,5,18,19.5,-59.7,tropical depression,-1,30,1010,NA,NA
Beryl,9,6,0,19.7,-61,tropical depression,-1,30,1010,NA,NA
Beryl,9,6,6,19.8,-62.3,tropical depression,-1,30,1010,NA,NA
Beryl,9,6,12,20,-63.6,tropical depression,-1,25,1010,NA,NA
Chris,9,10,0,26.8,-93.1,tropical depression,-1,30,1008,NA,NA
Chris,9,10,6,26.9,-94,tropical depression,-1,30,1007,NA,NA
Chris,9,10,12,27.3,-94.2,tropical storm,0,35,1005,NA,NA
Chris,9,10,18,27.9,-94.1,tropical storm,0,45,1001,NA,NA
Chris,9,11,0,28.4,-94.1,tropical storm,0,50,1000,NA,NA
Chris,9,11,6,29,-94,tropical storm,0,50,997,NA,NA
Chris,9,11,12,29.8,-93.8,tropical storm,0,55,994,NA,NA
Chris,9,11,18,30.8,-93.4,tropical storm,0,40,999,NA,NA
Chris,9,12,0,31.8,-93.2,tropical depression,-1,30,1004,NA,NA
Chris,9,12,6,32.8,-92.8,tropical depression,-1,30,1006,NA,NA
Chris,9,12,12,33.8,-92.4,tropical depression,-1,30,1008,NA,NA
Chris,9,12,18,34.8,-91.8,tropical depression,-1,25,1010,NA,NA
Debby,9,13,12,19.8,-69.5,tropical depression,-1,30,1010,NA,NA
Debby,9,13,18,20.8,-70.2,tropical depression,-1,30,1009,NA,NA
Debby,9,14,0,21.5,-71,tropical depression,-1,30,1009,NA,NA
Debby,9,14,6,22.4,-71.8,tropical depression,-1,30,1008,NA,NA
Debby,9,14,12,23.5,-71.9,tropical storm,0,35,1006,NA,NA
Debby,9,14,18,24.6,-71.8,tropical storm,0,55,1000,NA,NA
Debby,9,15,0,25.6,-71,hurricane,1,65,993,NA,NA
Debby,9,15,6,26.7,-70.3,hurricane,1,65,990,NA,NA
Debby,9,15,12,27.8,-69.6,hurricane,1,75,980,NA,NA
Debby,9,15,18,29,-68.5,hurricane,2,90,969,NA,NA
Debby,9,16,0,30.5,-67.5,hurricane,2,95,966,NA,NA
Debby,9,16,6,32.1,-66.7,hurricane,2,95,966,NA,NA
Debby,9,16,12,33.6,-65.8,hurricane,2,95,966,NA,NA
Debby,9,16,18,35.1,-65.6,hurricane,2,95,966,NA,NA
Debby,9,17,0,36.4,-65.6,hurricane,2,95,966,NA,NA
Debby,9,17,6,36.8,-65.6,hurricane,2,95,966,NA,NA
Debby,9,17,12,37.1,-65,hurricane,2,95,966,NA,NA
Debby,9,17,18,37.6,-63.5,hurricane,3,100,960,NA,NA
Debby,9,18,0,38.8,-62.3,hurricane,4,115,950,NA,NA
Debby,9,18,6,40.1,-60.7,hurricane,3,110,952,NA,NA
Debby,9,18,12,41.6,-58.5,hurricane,3,110,954,NA,NA
Debby,9,18,18,43.5,-56.1,hurricane,3,100,960,NA,NA
Debby,9,19,0,45.3,-53.5,hurricane,2,90,970,NA,NA
Debby,9,19,6,47,-50.5,hurricane,1,75,979,NA,NA
Debby,9,19,12,48.5,-47.1,hurricane,1,70,987,NA,NA
Debby,9,19,18,50,-43.5,hurricane,1,70,987,NA,NA
Debby,9,20,0,50.8,-39,hurricane,1,70,987,NA,NA
Debby,9,20,6,51.5,-33.5,tropical storm,0,60,993,NA,NA
Debby,9,20,12,51.8,-26.6,tropical storm,0,50,996,NA,NA
Ernesto,9,30,12,24.8,-65.4,tropical depression,-1,30,1006,NA,NA
Ernesto,9,30,18,25.3,-66.8,tropical depression,-1,30,1005,NA,NA
Ernesto,10,1,0,25.9,-67.4,tropical depression,-1,30,1005,NA,NA
Ernesto,10,1,6,26.5,-67.8,tropical storm,0,35,1004,NA,NA
Ernesto,10,1,12,27.3,-67.7,tropical storm,0,40,1003,NA,NA
Ernesto,10,1,18,27.9,-67.1,tropical storm,0,50,1000,NA,NA
Ernesto,10,2,0,28.5,-66.2,tropical storm,0,60,997,NA,NA
Ernesto,10,2,6,29.1,-65.1,tropical storm,0,55,997,NA,NA
Ernesto,10,2,12,29.8,-63,tropical storm,0,50,998,NA,NA
Ernesto,10,2,18,30.5,-60.5,tropical storm,0,45,1001,NA,NA
