name,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Ana,4,21,0,31.4,-66.4,tropical storm,0,50,995,NA,NA
Ana,4,21,6,30.6,-65.8,tropical storm,0,50,995,NA,NA
Ana,4,21,12,30,-64.8,tropical storm,0,50,995,NA,NA
Ana,4,21,18,29.4,-63.1,tropical storm,0,50,994,NA,NA
Ana,4,22,0,29.4,-61.5,tropical storm,0,50,994,NA,NA
Ana,4,22,6,29.5,-60.1,tropical storm,0,50,994,NA,NA
Ana,4,22,12,29.6,-58.5,tropical storm,0,45,995,NA,NA
Ana,4,22,18,29.7,-56.6,tropical storm,0,45,996,NA,NA
Ana,4,23,0,30,-54.7,tropical storm,0,40,998,NA,NA
Ana,4,23,6,30.6,-53,tropical storm,0,40,1000,NA,NA
Ana,4,23,12,31.4,-51.5,tropical storm,0,40,1000,NA,NA
Ana,4,23,18,31.9,-50.6,tropical storm,0,35,1001,NA,NA
Ana,4,24,0,32.1,-49.6,tropical storm,0,35,1003,NA,NA
AL022003,6,11,0,9.5,-40.8,tropical depression,-1,30,1009,NA,NA
AL022003,6,11,6,9.6,-42.5,tropical depression,-1,30,1008,NA,NA
AL022003,6,11,12,9.7,-44.2,tropical depression,-1,30,1008,NA,NA
AL022003,6,11,18,9.7,-45.9,tropical depression,-1,30,1010,NA,NA
Bill,6,29,6,22,-90,tropical depression,-1,30,1007,NA,NA
Bill,6,29,12,23.4,-90.5,tropical storm,0,35,1007,NA,NA
Bill,6,29,18,24.6,-91.1,tropical storm,0,40,1009,NA,NA
Bill,6,30,0,25.9,-91.3,tropical storm,0,45,1008,NA,NA
Bill,6,30,6,27.1,-91.5,tropical storm,0,45,1007,NA,NA
Bill,6,30,12,28.2,-91.5,tropical storm,0,50,1002,NA,NA
Bill,6,30,18,29.1,-91,tropical storm,0,50,997,NA,NA
Bill,6,30,19,29.3,-91,tropical storm,0,50,997,NA,NA
Bill,7,1,0,30.4,-90.3,tropical storm,0,45,998,NA,NA
Bill,7,1,6,31.6,-89.3,tropical depression,-1,30,1003,NA,NA
Bill,7,1,12,32.7,-88.4,tropical depression,-1,25,1004,NA,NA
Bill,7,1,18,33.6,-87,tropical depression,-1,20,1007,NA,NA
Bill,7,2,0,34.1,-86,tropical depression,-1,20,1007,NA,NA
Bill,7,2,6,35,-84.5,tropical depression,-1,20,1007,NA,NA
Bill,7,2,12,35.6,-83.5,tropical depression,-1,20,1009,NA,NA
Claudette,7,8,18,14.8,-70,tropical storm,0,45,1006,NA,NA
Claudette,7,9,0,15,-72,tropical storm,0,50,1001,NA,NA
Claudette,7,9,6,15.1,-74.4,tropical storm,0,60,1003,NA,NA
Claudette,7,9,12,15.3,-76.5,tropical storm,0,55,1004,NA,NA
Claudette,7,9,18,15.8,-78.6,tropical storm,0,55,1002,NA,NA
Claudette,7,10,0,16.1,-80.3,tropical storm,0,55,1002,NA,NA
Claudette,7,10,6,16.6,-81.7,tropical storm,0,55,998,NA,NA
Claudette,7,10,12,17.5,-82.8,hurricane,1,70,988,NA,NA
Claudette,7,10,18,18.6,-84.1,tropical storm,0,55,1003,NA,NA
Claudette,7,11,0,19.7,-85.5,tropical storm,0,50,1010,NA,NA
Claudette,7,11,6,20.4,-86.3,tropical storm,0,50,1009,NA,NA
Claudette,7,11,10,20.8,-86.9,tropical storm,0,50,1009,NA,NA
