name,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Arthur,6,17,18,26.8,-77.8,tropical depression,-1,25,1010,NA,NA
Arthur,6,18,0,27.7,-78.3,tropical depression,-1,25,1010,NA,NA
Arthur,6,18,6,28.6,-78.8,tropical depression,-1,25,1009,NA,NA
Arthur,6,18,12,29.7,-78.8,tropical depression,-1,25,1008,NA,NA
Arthur,6,18,18,30.6,-78.7,tropical depression,-1,30,1008,NA,NA
Arthur,6,19,0,31.5,-78.7,tropical storm,0,35,1004,NA,NA
Arthur,6,19,6,32.3,-78.6,tropical storm,0,35,1006,NA,NA
Arthur,6,19,12,33.2,-78.1,tropical storm,0,40,1005,NA,NA
Arthur,6,19,18,33.9,-77.3,tropical storm,0,40,1005,NA,NA
Arthur,6,20,0,34.7,-76.4,tropical storm,0,35,1005,NA,NA
Arthur,6,20,6,35.5,-75.4,tropical storm,0,35,1005,NA,NA
Arthur,6,20,12,36.4,-74.1,tropical depression,-1,30,1005,NA,NA
Arthur,6,20,18,36.9,-72.5,tropical depression,-1,30,1004,NA,NA
Arthur,6,21,0,37.3,-70.3,tropical depression,-1,30,1003,NA,NA
Arthur,6,21,6,37.3,-66.5,tropical depression,-1,30,1002,NA,NA
Cesar,7,24,18,11.8,-62.6,tropical depression,-1,25,1009,NA,NA
Cesar,7,25,0,11.9,-64.7,tropical depression,-1,25,1009,NA,NA
Cesar,7,25,6,11.9,-66.5,tropical depression,-1,30,1007,NA,NA
Cesar,7,25,12,12.1,-68.1,tropical storm,0,40,1004,NA,NA
Cesar,7,25,18,12.3,-69.6,tropical storm,0,40,1002,NA,NA
Cesar,7,26,0,12.4,-71,tropical storm,0,40,1002,NA,NA
Cesar,7,26,6,12.4,-72.7,tropical storm,0,40,1002,NA,NA
Cesar,7,26,12,12.3,-74.5,tropical storm,0,45,1002,NA,NA
Cesar,7,26,18,11.9,-76.1,tropical storm,0,50,1002,NA,NA
Cesar,7,27,0,11.7,-77.2,tropical storm,0,50,1000,NA,NA
Cesar,7,27,6,11.6,-78.1,tropical storm,0,60,992,NA,NA
Cesar,7,27,12,11.6,-79.5,hurricane,1,70,992,NA,NA
Cesar,7,27,18,11.8,-81,hurricane,1,65,994,NA,NA
Cesar,7,28,0,12,-82.6,hurricane,1,70,992,NA,NA
Cesar,7,28,4,12.2,-83.9,hurricane,1,75,985,NA,NA
Cesar,7,28,6,12.3,-84.2,hurricane,1,70,990,NA,NA
Cesar,7,28,12,12.7,-86.2,tropical storm,0,50,995,NA,NA
Cesar,7,28,18,13.1,-87.9,tropical storm,0,35,1004,NA,NA
Edouard,8,19,18,12.4,-19.9,tropical depression,-1,25,1007,NA,NA
Edouard,8,20,0,12.4,-20.7,tropical depression,-1,25,1007,NA,NA
Edouard,8,20,6,12.4,-21.6,tropical depression,-1,25,1007,NA,NA
Edouard,8,20,12,12.5,-22.6,tropical depression,-1,25,1007,NA,NA
Edouard,8,20,18,12.6,-23.8,tropical depression,-1,25,1007,NA,NA
Edouard,8,21,0,12.6,-25.3,tropical depression,-1,25,1007,NA,NA
Edouard,8,21,6,12.8,-26.7,tropical depression,-1,25,1007,NA,NA
Edouard,8,21,12,12.9,-27.9,tropical depression,-1,25,1007,NA,NA
Edouard,8,21,18,13,-29.2,tropical depression,-1,25,1006,NA,NA
Edouard,8,22,0,13.1,-30.3,tropical depression,-1,30,1006,NA,NA
Edouard,8,22,6,13.2,-31.6,tropical storm,0,35,1005,NA,NA
