name,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Emily,7,11,0,10.7,-42.4,tropical depression,-1,25,1010,0,0
Emily,7,11,6,10.8,-43.4,tropical depression,-1,30,1009,0,0
Emily,7,11,12,10.9,-44.4,tropical depression,-1,30,1009,0,0
Emily,7,11,18,11,-45.4,tropical depression,-1,30,1007,0,0
Emily,7,12,0,11,-46.8,tropical storm,0,35,1006,57.538999999999994,0
Emily,7,12,6,11,-48.5,tropical storm,0,40,1005,57.538999999999994,0
Emily,7,12,12,11,-50.2,tropical storm,0,45,1004,74.80069999999999,0
Emily,7,12,18,11,-52,tropical storm,0,45,1004,74.80069999999999,0
Emily,7,13,0,11,-53.7,tropical storm,0,45,1003,115.07799999999999,0
Emily,7,13,6,11.1,-55.4,tropical storm,0,45,1003,143.8475,0
Emily,7,13,12,11.2,-57.2,tropical storm,0,50,1003,149.60139999999998,0
Emily,7,13,18,11.4,-58.9,tropical storm,0,55,1003,218.64819999999997,0
Emily,7,14,0,11.6,-60.2,hurricane,1,70,999,218.64819999999997,23.0156
Emily,7,14,6,11.9,-61.5,hurricane,1,75,991,218.64819999999997,28.769499999999997
Emily,7,14,7,12,-61.8,hurricane,1,75,989,NA,NA
Emily,7,14,12,12.4,-63.2,hurricane,2,85,980,207.14039999999997,46.0312
Emily,7,14,18,12.9,-64.9,hurricane,3,100,971,189.87869999999998,46.0312
Emily,7,15,0,13.3,-66.7,hurricane,3,110,959,212.8943,46.0312
Emily,7,15,6,13.7,-68.4,hurricane,4,115,952,218.64819999999997,57.538999999999994
Emily,7,15,12,14.1,-70.1,hurricane,4,115,964,230.15599999999998,57.538999999999994
Emily,7,15,18,14.5,-71.8,hurricane,2,95,969,230.15599999999998,46.0312
Emily,7,16,0,14.9,-73.4,hurricane,3,110,958,207.14039999999997,57.538999999999994
Emily,7,16,6,15.4,-75,hurricane,4,120,953,207.14039999999997,80.5546
Emily,7,16,12,15.9,-76.5,hurricane,4,130,944,207.14039999999997,86.3085
Emily,7,16,18,16.4,-78,hurricane,4,135,937,218.64819999999997,74.80069999999999
Emily,7,17,0,17.1,-79.5,hurricane,5,140,929,218.64819999999997,74.80069999999999
Emily,7,17,6,17.7,-81.2,hurricane,4,135,940,218.64819999999997,74.80069999999999
Emily,7,17,12,18.3,-82.8,hurricane,4,130,946,218.64819999999997,74.80069999999999
