name,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
One,5,28,6,36.1,-72.9,tropical depression,-1,25,1007,0,0
One,5,28,12,36.9,-71.8,tropical depression,-1,25,1007,0,0
One,5,28,18,37.5,-70.3,tropical depression,-1,30,1006,0,0
One,5,29,0,38,-68.6,tropical depression,-1,30,1006,0,0
One,5,29,6,38.6,-66.8,tropical depression,-1,30,1006,0,0
One,5,29,12,39.3,-65,tropical depression,-1,30,1006,0,0
One,5,29,18,40,-63.1,tropical depression,-1,25,1007,0,0
Ana,8,11,6,14.4,-27.9,tropical depression,-1,25,1007,0,0
Ana,8,11,12,14.5,-29,tropical depression,-1,25,1006,0,0
Ana,8,11,18,14.6,-30,tropical depression,-1,25,1006,0,0
Ana,8,12,0,14.6,-31,tropical depression,-1,30,1006,0,0
Ana,8,12,6,14.5,-32.1,tropical depression,-1,30,1006,0,0
Ana,8,12,12,14.4,-33.3,tropical storm,0,35,1005,51.78509999999999,0
Ana,8,12,18,14.3,-34.4,tropical storm,0,35,1005,51.78509999999999,0
Ana,8,13,0,14.1,-35.3,tropical depression,-1,30,1006,0,0
Ana,8,15,0,14.5,-44.7,tropical depression,-1,30,1005,0,0
Ana,8,15,6,14.4,-46.1,tropical storm,0,35,1003,69.04679999999999,0
Ana,8,15,12,14.4,-47.6,tropical storm,0,35,1003,69.04679999999999,0
Ana,8,15,18,14.4,-49.2,tropical storm,0,35,1003,69.04679999999999,0
Ana,8,16,0,14.4,-50.7,tropical storm,0,35,1003,69.04679999999999,0
Ana,8,16,6,14.5,-52.6,tropical storm,0,35,1004,69.04679999999999,0
Ana,8,16,12,14.6,-54.8,tropical depression,-1,30,1006,0,0
Bill,8,15,6,11.8,-32,tropical depression,-1,30,1007,0,0
Bill,8,15,12,11.5,-33.3,tropical depression,-1,30,1006,0,0
Bill,8,15,18,11.2,-34.5,tropical storm,0,35,1004,57.538999999999994,0
Bill,8,16,0,11.2,-35.5,tropical storm,0,35,1004,69.04679999999999,0
Bill,8,16,6,11.5,-36.5,tropical storm,0,40,1002,172.617,0
Bill,8,16,12,12,-37.8,tropical storm,0,50,997,241.66379999999998,0
Bill,8,16,18,12.6,-39.4,tropical storm,0,55,994,241.66379999999998,0
Bill,8,17,0,13.1,-41.3,tropical storm,0,60,990,241.66379999999998,0
Bill,8,17,6,13.5,-43.2,hurricane,1,65,987,281.9411,51.78509999999999
Bill,8,17,12,13.9,-44.6,hurricane,1,75,977,264.6794,57.538999999999994
Bill,8,17,18,14.4,-46,hurricane,1,80,970,264.6794,57.538999999999994
Bill,8,18,0,14.8,-47.5,hurricane,2,85,967,293.4489,57.538999999999994
Bill,8,18,6,15.3,-49,hurricane,2,90,965,293.4489,57.538999999999994
Bill,8,18,12,15.7,-50.3,hurricane,2,95,963,345.234,80.5546
Bill,8,18,18,16.2,-51.7,hurricane,3,100,962,345.234,80.5546
Bill,8,19,0,16.9,-52.9,hurricane,3,105,955,345.234,80.5546
Bill,8,19,6,17.6,-54.2,hurricane,4,115,954,345.234,80.5546
Bill,8,19,12,18.3,-55.6,hurricane,4,115,949,345.234,115.07799999999999
Bill,8,19,18,19.3,-56.9,hurricane,4,115,947,402.77299999999997,120.83189999999999
Bill,8,20,0,20.2,-58.2,hurricane,4,115,945,402.77299999999997,120.83189999999999
Bill,8,20,6,21.1,-59.6,hurricane,4,115,949,402.77299999999997,120.83189999999999
Bill,8,20,12,22.1,-61,hurricane,3,105,952,460.31199999999995,138.09359999999998
Bill,8,20,18,23.1,-62.4,hurricane,3,110,948,460.31199999999995,155.3553
Bill,8,21,0,24.1,-63.7,hurricane,3,110,943,460.31199999999995,155.3553
Bill,8,21,6,25.5,-64.9,hurricane,3,105,951,460.31199999999995,155.3553
Bill,8,21,12,27.1,-66,hurricane,3,100,954,460.31199999999995,155.3553
Bill,8,21,18,28.6,-66.9,hurricane,2,95,956,431.54249999999996,120.83189999999999
Bill,8,22,0,30.4,-67.6,hurricane,2,90,957,431.54249999999996,120.83189999999999
Bill,8,22,6,32.3,-68.4,hurricane,2,90,960,431.54249999999996,120.83189999999999
Bill,8,22,12,34.1,-68.8,hurricane,2,85,961,431.54249999999996,120.83189999999999
Bill,8,22,18,36,-68.9,hurricane,1,80,961,431.54249999999996,120.83189999999999
Bill,8,23,0,38.1,-68.4,hurricane,1,80,961,425.7886,120.83189999999999
Bill,8,23,6,40.1,-67.3,hurricane,1,75,962,489.08149999999995,120.83189999999999
Bill,8,23,12,42.4,-65.4,hurricane,1,70,965,489.08149999999995,120.83189999999999
Bill,8,23,18,44.4,-62.5,hurricane,1,65,970,489.08149999999995,92.0624
Bill,8,24,0,46.3,-57.9,hurricane,1,65,973,535.1126999999999,92.0624
Bill,8,24,2,46.8,-56.4,tropical storm,0,60,974,535.1126999999999,0
Bill,8,24,3,46.9,-56,tropical storm,0,60,976,535.1126999999999,0
Bill,8,24,6,48,-53,tropical storm,0,60,980,535.1126999999999,0
Claudette,8,16,6,27,-83.4,tropical depression,-1,30,1011,0,0
Claudette,8,16,12,28.2,-84.2,tropical storm,0,35,1010,46.0312,0
Claudette,8,16,18,29.1,-85.1,tropical storm,0,50,1008,103.57019999999999,0
Claudette,8,17,0,29.8,-85.8,tropical storm,0,45,1005,103.57019999999999,0
Claudette,8,17,5,30.4,-86.5,tropical storm,0,40,1005,NA,NA
Claudette,8,17,6,30.5,-86.6,tropical storm,0,40,1005,92.0624,0
Claudette,8,17,12,31.5,-87.5,tropical depression,-1,25,1013,0,0
Claudette,8,17,18,32.8,-88.3,tropical depression,-1,20,1017,0,0
Danny,8,26,9,24.3,-69.6,tropical storm,0,40,1009,276.18719999999996,0
Danny,8,26,12,24.6,-70.1,tropical storm,0,40,1009,276.18719999999996,0
Danny,8,26,18,25.1,-70.7,tropical storm,0,45,1009,276.18719999999996,0
Danny,8,27,0,25.9,-71.2,tropical storm,0,50,1006,293.4489,0
Danny,8,27,6,27,-71.8,tropical storm,0,50,1006,293.4489,0
Danny,8,27,12,27.4,-72.7,tropical storm,0,50,1006,327.97229999999996,0
Danny,8,27,18,27.4,-73.3,tropical storm,0,45,1008,310.7106,0
Danny,8,28,0,28.1,-73.5,tropical storm,0,40,1008,276.18719999999996,0
Danny,8,28,6,29,-74.4,tropical storm,0,35,1008,172.617,0
Danny,8,28,12,29.7,-75.4,tropical storm,0,35,1008,172.617,0
Danny,8,28,18,30.1,-75.7,tropical storm,0,35,1007,172.617,0
Danny,8,29,0,31,-75,tropical storm,0,35,1006,172.617,0
Erika,9,1,18,16.7,-57.3,tropical storm,0,45,1007,120.83189999999999,0
Erika,9,2,0,16.8,-58,tropical storm,0,45,1004,161.1092,0
Erika,9,2,6,16.5,-58.9,tropical storm,0,45,1005,161.1092,0
Erika,9,2,12,16.4,-59.9,tropical storm,0,35,1008,143.8475,0
Erika,9,2,18,16.3,-61,tropical storm,0,35,1008,172.617,0
Erika,9,2,18,16.3,-61.3,tropical storm,0,35,1008,NA,NA
Erika,9,3,0,16.3,-61.9,tropical storm,0,35,1009,230.15599999999998,0
Erika,9,3,6,16.4,-62.7,tropical storm,0,40,1008,230.15599999999998,0
Erika,9,3,12,16.5,-63.5,tropical storm,0,40,1008,172.617,0
Erika,9,3,18,16.6,-64.5,tropical depression,-1,30,1008,0,0
Fred,9,7,18,11.8,-24,tropical depression,-1,30,1005,0,0
Fred,9,8,0,11.7,-25.4,tropical storm,0,35,1004,69.04679999999999,0
Fred,9,8,6,11.7,-26.8,tropical storm,0,45,1000,86.3085,0
Fred,9,8,12,11.8,-28,tropical storm,0,55,994,86.3085,0
Fred,9,8,18,11.9,-29.2,tropical storm,0,60,990,120.83189999999999,0
Fred,9,9,0,12.4,-30.3,hurricane,1,70,983,155.3553,34.523399999999995
Fred,9,9,6,13,-31.3,hurricane,2,90,970,189.87869999999998,46.0312
Fred,9,9,12,13.6,-32.1,hurricane,3,105,958,189.87869999999998,57.538999999999994
Fred,9,9,18,14.2,-32.8,hurricane,3,100,960,207.14039999999997,57.538999999999994
Fred,9,10,0,14.8,-33.5,hurricane,2,95,965,207.14039999999997,51.78509999999999
Fred,9,10,6,15.4,-34.2,hurricane,2,90,970,207.14039999999997,51.78509999999999
Fred,9,10,12,16.1,-34.6,hurricane,2,85,974,207.14039999999997,51.78509999999999
Fred,9,10,18,16.7,-34.9,hurricane,1,80,975,207.14039999999997,51.78509999999999
Fred,9,11,0,17.2,-35.1,hurricane,1,80,975,207.14039999999997,46.0312
Fred,9,11,6,17.5,-34.8,hurricane,1,75,980,189.87869999999998,46.0312
Fred,9,11,12,17.6,-34.5,hurricane,1,65,987,189.87869999999998,34.523399999999995
Fred,9,11,18,17.6,-34.2,tropical storm,0,55,994,172.617,0
Fred,9,12,0,17.6,-33.9,tropical storm,0,50,998,155.3553,0
Fred,9,12,6,17.6,-33.6,tropical storm,0,40,1002,138.09359999999998,0
Fred,9,12,12,17.5,-33.6,tropical storm,0,35,1003,86.3085,0
Eight,9,25,18,16.1,-31.1,tropical depression,-1,30,1008,0,0
Eight,9,26,0,16.7,-32.2,tropical depression,-1,30,1008,0,0
Eight,9,26,6,17.2,-33.3,tropical depression,-1,30,1008,0,0
Eight,9,26,12,17.8,-34.3,tropical depression,-1,30,1008,0,0
Eight,9,26,18,18.6,-35.2,tropical depression,-1,25,1008,0,0
Henri,10,6,0,15.1,-49.2,tropical depression,-1,30,1008,0,0
Henri,10,6,6,16.1,-50.5,tropical storm,0,35,1007,51.78509999999999,0
Henri,10,6,12,17,-51.9,tropical storm,0,35,1007,51.78509999999999,0
Henri,10,6,18,17.6,-53.4,tropical storm,0,35,1007,51.78509999999999,0
Henri,10,7,0,18,-54.6,tropical storm,0,40,1006,69.04679999999999,0
Henri,10,7,6,18.3,-55.7,tropical storm,0,45,1005,69.04679999999999,0
Henri,10,7,12,18.7,-56.8,tropical storm,0,45,1006,69.04679999999999,0
Henri,10,7,18,19,-57.9,tropical storm,0,40,1007,103.57019999999999,0
Henri,10,8,0,19.3,-59.1,tropical storm,0,35,1008,103.57019999999999,0
Henri,10,8,6,19.6,-60.3,tropical depression,-1,30,1010,0,0
Henri,10,8,12,20,-61.4,tropical depression,-1,30,1011,0,0
Ida,11,4,6,11,-81.3,tropical depression,-1,30,1007,0,0
Ida,11,4,12,11.4,-81.8,tropical storm,0,35,1004,34.523399999999995,0
Ida,11,4,18,11.8,-82.3,tropical storm,0,45,998,74.80069999999999,0
Ida,11,5,0,12.3,-82.8,tropical storm,0,55,995,74.80069999999999,0
Ida,11,5,6,12.6,-83.3,hurricane,1,65,987,92.0624,23.0156
Ida,11,5,12,12.9,-83.6,hurricane,1,70,985,115.07799999999999,23.0156
Ida,11,5,18,13.2,-83.8,tropical storm,0,50,996,103.57019999999999,0
Ida,11,6,0,13.6,-83.9,tropical storm,0,35,1003,69.04679999999999,0
Ida,11,6,6,14.1,-84,tropical depression,-1,30,1005,0,0
Ida,11,6,12,14.7,-83.9,tropical depression,-1,30,1006,0,0
Ida,11,6,18,15.4,-83.9,tropical depression,-1,30,1007,0,0
Ida,11,7,0,16.1,-84,tropical depression,-1,30,1006,0,0
Ida,11,7,6,16.8,-84,tropical storm,0,35,1004,46.0312,0
Ida,11,7,12,17.7,-84,tropical storm,0,55,997,149.60139999999998,0
Ida,11,7,18,18.7,-84.1,tropical storm,0,60,990,189.87869999999998,0
Ida,11,8,0,19.5,-84.5,hurricane,1,70,987,189.87869999999998,17.261699999999998
Ida,11,8,6,20.1,-85.3,hurricane,1,80,984,189.87869999999998,17.261699999999998
Ida,11,8,12,20.9,-85.8,hurricane,2,85,983,189.87869999999998,17.261699999999998
Ida,11,8,18,21.9,-86.2,hurricane,2,85,975,207.14039999999997,51.78509999999999
Ida,11,9,0,23,-86.5,hurricane,2,90,979,224.4021,51.78509999999999
Ida,11,9,6,24.4,-87.5,hurricane,1,80,988,253.17159999999998,51.78509999999999
Ida,11,9,12,26.3,-88.3,tropical storm,0,60,989,287.695,0
Ida,11,9,18,27.9,-88.6,hurricane,1,65,990,287.695,23.0156
Ida,11,9,21,28.5,-88.7,hurricane,1,75,990,287.695,23.0156
Ida,11,10,0,28.9,-88.7,tropical storm,0,60,993,287.695,0
Ida,11,10,6,29.8,-88.6,tropical storm,0,50,998,258.9255,0
