name,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Arthur,7,1,0,27.7,-78.9,tropical depression,-1,30,1008,0,0
Arthur,7,1,6,27.5,-79.1,tropical depression,-1,30,1007,0,0
Arthur,7,1,12,27.5,-79.2,tropical storm,0,35,1005,46.0312,0
Arthur,7,1,18,27.7,-79.3,tropical storm,0,40,1003,115.07799999999999,0
Arthur,7,2,0,27.9,-79.2,tropical storm,0,45,999,126.58579999999999,0
Arthur,7,2,6,28.2,-79.1,tropical storm,0,50,995,126.58579999999999,0
Arthur,7,2,12,28.7,-79,tropical storm,0,55,995,126.58579999999999,0
Arthur,7,2,18,29.4,-79.1,tropical storm,0,60,994,149.60139999999998,0
Arthur,7,3,0,30.1,-79.2,hurricane,1,65,987,149.60139999999998,17.261699999999998
Arthur,7,3,6,30.9,-79.1,hurricane,1,70,984,149.60139999999998,17.261699999999998
Arthur,7,3,12,31.8,-78.8,hurricane,1,80,981,184.1248,23.0156
Arthur,7,3,18,32.9,-78.3,hurricane,1,80,978,218.64819999999997,57.538999999999994
Arthur,7,4,0,34,-77.3,hurricane,2,85,975,218.64819999999997,69.04679999999999
Arthur,7,4,3,34.7,-76.6,hurricane,2,85,973,218.64819999999997,69.04679999999999
Arthur,7,4,6,35.3,-76,hurricane,2,85,972,218.64819999999997,69.04679999999999
Arthur,7,4,8,35.8,-75.5,hurricane,2,85,973,218.64819999999997,69.04679999999999
Arthur,7,4,12,36.8,-74.4,hurricane,1,80,976,218.64819999999997,63.292899999999996
Arthur,7,4,18,38.4,-72.4,hurricane,1,70,978,253.17159999999998,80.5546
Arthur,7,5,0,40.2,-69.7,hurricane,1,65,976,253.17159999999998,103.57019999999999
Arthur,7,5,6,42.3,-67.6,tropical storm,0,60,981,253.17159999999998,0
Two,7,21,12,11.4,-41.6,tropical depression,-1,30,1012,0,0
Two,7,21,18,11.6,-43.1,tropical depression,-1,30,1012,0,0
Two,7,22,0,11.9,-44.4,tropical depression,-1,30,1012,0,0
Two,7,22,6,12.1,-45.7,tropical depression,-1,30,1012,0,0
Two,7,22,12,12.4,-47.2,tropical depression,-1,30,1012,0,0
Two,7,22,18,12.8,-48.8,tropical depression,-1,30,1012,0,0
Two,7,23,0,13.2,-50.4,tropical depression,-1,30,1012,0,0
Two,7,23,6,13.7,-52.2,tropical depression,-1,30,1012,0,0
Two,7,23,12,14,-55,tropical depression,-1,30,1012,0,0
Cristobal,8,23,18,21.5,-72.2,tropical depression,-1,30,1005,0,0
Cristobal,8,24,0,22,-72.5,tropical depression,-1,30,1004,0,0
Cristobal,8,24,6,22.6,-72.9,tropical storm,0,35,1002,69.04679999999999,0
Cristobal,8,24,12,23.3,-73,tropical storm,0,40,1001,80.5546,0
Cristobal,8,24,18,24,-73,tropical storm,0,45,1001,80.5546,0
Cristobal,8,25,0,24.2,-73,tropical storm,0,45,998,92.0624,0
Cristobal,8,25,6,24.4,-72.9,tropical storm,0,45,996,138.09359999999998,0
Cristobal,8,25,12,24.7,-72.7,tropical storm,0,50,993,138.09359999999998,0
Cristobal,8,25,18,24.9,-72.4,tropical storm,0,50,992,207.14039999999997,0
Cristobal,8,26,0,25.1,-72.1,hurricane,1,65,989,241.66379999999998,46.0312
Cristobal,8,26,6,25.6,-72,hurricane,1,65,989,241.66379999999998,46.0312
Cristobal,8,26,12,26.7,-71.8,hurricane,1,65,988,241.66379999999998,46.0312
Cristobal,8,26,18,28.1,-71.4,hurricane,1,65,987,310.7106,57.538999999999994
Cristobal,8,27,0,29.5,-71.5,hurricane,1,70,983,356.74179999999996,69.04679999999999
Cristobal,8,27,6,30.6,-72,hurricane,1,70,983,322.2184,69.04679999999999
Cristobal,8,27,12,31.6,-72.2,hurricane,1,70,983,322.2184,69.04679999999999
Cristobal,8,27,18,32.3,-71.8,hurricane,1,65,984,287.695,80.5546
Cristobal,8,28,0,33.5,-70.7,hurricane,1,65,984,287.695,80.5546
Cristobal,8,28,6,34.8,-69,hurricane,1,65,982,287.695,80.5546
Cristobal,8,28,12,36.3,-67.1,hurricane,1,70,979,287.695,80.5546
Cristobal,8,28,18,37.5,-63.6,hurricane,1,75,971,333.72619999999995,80.5546
Cristobal,8,29,0,39.1,-58.8,hurricane,1,75,965,460.31199999999995,92.0624
Cristobal,8,29,6,41.2,-53.9,hurricane,1,70,967,471.8198,80.5546
Edouard,9,11,12,15.8,-36.5,tropical depression,-1,30,1008,0,0
Edouard,9,11,18,16.5,-37.7,tropical depression,-1,30,1007,0,0
Edouard,9,12,0,17.2,-39.2,tropical storm,0,35,1006,46.0312,0
Edouard,9,12,6,17.7,-40.8,tropical storm,0,35,1005,69.04679999999999,0
Edouard,9,12,12,18.3,-42.3,tropical storm,0,40,1000,69.04679999999999,0
Edouard,9,12,18,18.9,-43.6,tropical storm,0,40,999,69.04679999999999,0
Edouard,9,13,0,19.6,-44.8,tropical storm,0,40,998,69.04679999999999,0
Edouard,9,13,6,20.4,-45.7,tropical storm,0,45,997,69.04679999999999,0
Edouard,9,13,12,21.4,-46.4,tropical storm,0,45,996,69.04679999999999,0
Edouard,9,13,18,22.3,-47,tropical storm,0,50,995,69.04679999999999,0
Edouard,9,14,0,23,-47.9,tropical storm,0,55,994,195.6326,0
Edouard,9,14,6,23.7,-49,tropical storm,0,60,991,253.17159999999998,0
